month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2025-01,010000001,Alexander,Morris,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,150,16,8,32,14227.12,0.5,0.519
2025-01,010000002,Mr.,MD,Neurology,AK,AK01,West,C,0,Commercial,Commercial,100,2,0,4,1637.34,0.0,0.78
2025-01,010000003,Sierra,Johnson,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,21,10,42,10770.79,0.476,0.564
2025-01,010000004,Todd,Jones,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,23,11,23,5362.52,0.478,0.85
2025-01,010000005,Angela,Adkins,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,22,5,44,15235.73,0.227,0.575
2025-01,010000006,Sarah,Fisher,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,150,13,6,13,6190.34,0.462,0.593
2025-01,010000007,Robert,Schmidt,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,200,16,6,32,8327.91,0.375,0.604
2025-01,010000008,Adam,Campbell,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,200,3,1,6,1409.18,0.333,0.704
2025-01,010000009,Mark,Alvarado,Neurology,AK,AK01,West,C,0,Medicaid,Government,100,5,1,5,2206.75,0.2,0.524
2025-01,010000010,April,Blake,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,150,10,5,10,4648.15,0.5,0.699
2025-01,010000011,Carrie,Mcintyre,Neurology,AK,AK01,West,C,0,Commercial,Commercial,200,12,4,12,3947.98,0.333,0.704
2025-01,010000012,Brent,Brown,Neurology,AK,AK01,West,B,1,Medicare,Government,100,19,9,38,10718.22,0.474,0.639
2025-01,010000013,Tanya,Johnson,Neurology,AK,AK01,West,C,0,Medicare,Government,150,2,0,4,1846.18,0.0,0.828
2025-01,010000014,Tony,Smith,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,17,6,17,5976.01,0.353,0.546
2025-01,010000015,Sharon,Avila,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,150,25,9,50,13050.71,0.36,0.792
2025-01,010000016,Mr.,Sweeney,Neurology,AK,AK01,West,B,1,Commercial,Commercial,200,18,6,36,16641.24,0.333,0.536
2025-01,010000017,Monica,Smith,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,16,6,16,4652.97,0.375,0.712
2025-01,010000018,Nathan,Gay,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,16,5,32,11245.0,0.312,0.588
2025-01,010000019,Barbara,Baird,Psychiatry,AK,AK01,West,A,1,Managed Medicaid,Government,150,19,9,19,4197.52,0.474,0.77
2025-01,010000020,Melissa,Griffin,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,13,6,26,9449.36,0.462,0.65
2025-01,010000021,Phillip,Zimmerman,Psychiatry,AK,AK01,West,A,1,Commercial,Commercial,200,15,7,15,5427.8,0.467,0.792
2025-01,010000022,Christine,Smith,Neurology,AK,AK01,West,C,0,Medicaid,Government,150,10,4,10,2308.76,0.4,0.628
2025-01,010000023,Donald,Sanchez,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,200,19,5,19,7474.65,0.263,0.624
2025-01,010000024,Kristy,Wolfe,Neurology,AK,AK01,West,B,1,Medicaid,Government,100,18,8,18,8528.64,0.444,0.784
2025-01,010000025,Theresa,Lynch,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,200,22,11,44,18630.5,0.5,0.644
2025-01,010000026,Michael,Allison,Neurology,AK,AK01,West,C,0,Medicaid,Government,150,2,0,2,849.43,0.0,0.538
2025-01,010000027,Chad,Robinson,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,100,16,6,32,9949.16,0.375,0.787
2025-01,010000028,Justin,Miller,Psychiatry,AK,AK01,West,A,1,Commercial,Commercial,200,19,4,19,6148.42,0.211,0.598
2025-01,010000029,Sonia,Matthews,Psychiatry,AK,AK01,West,B,1,Medicare,Government,200,19,7,38,15073.64,0.368,0.795
2025-01,020000000,Philip,Wright,Internal Medicine,AZ,AZ01,West,A,1,Commercial,Commercial,150,10,2,10,3709.53,0.2,0.844
2025-01,020000001,Robert,Stewart,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,150,15,5,30,10003.87,0.333,0.844
2025-01,020000002,Vanessa,Dougherty,Psychiatry,AZ,AZ01,West,B,1,Medicaid,Government,150,17,6,17,6872.83,0.353,0.501
2025-01,020000003,Jessica,Clark,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,150,8,3,16,3811.09,0.375,0.732
2025-01,020000004,Brenda,Willis,Internal Medicine,AZ,AZ01,West,C,0,Medicare,Government,200,7,3,7,2849.95,0.429,0.605
2025-01,020000005,Cory,Anderson,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,5,1,10,4012.74,0.2,0.694
2025-01,020000006,Mark,Sanchez,Psychiatry,AZ,AZ01,West,B,1,Managed Medicaid,Government,200,8,2,8,3040.27,0.25,0.605
2025-01,020000007,Austin,Caldwell,Neurology,AZ,AZ01,West,A,1,Medicare,Government,150,17,4,17,5640.11,0.235,0.703
2025-01,020000008,Michael,Morris,Neurology,AZ,AZ01,West,B,1,Managed Medicaid,Government,150,18,4,36,14243.87,0.222,0.679
2025-01,020000009,Jeremy,Henderson,Neurology,AZ,AZ01,West,A,1,Commercial,Commercial,150,30,10,60,14656.84,0.333,0.833
2025-01,020000010,Walter,Diaz,Psychiatry,AZ,AZ01,West,C,0,Medicare,Government,100,5,1,5,1291.56,0.2,0.516
2025-01,020000011,Edward,Bradshaw,Internal Medicine,AZ,AZ01,West,C,0,Commercial,Commercial,150,7,2,14,6305.54,0.286,0.701
2025-01,020000012,Annette,Thomas,Neurology,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,11,3,22,6235.59,0.273,0.73
2025-01,020000013,Sharon,Turner,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,21,9,21,9010.44,0.429,0.744
2025-01,020000014,Donna,Carter,Internal Medicine,AZ,AZ01,West,A,1,Medicaid,Government,100,25,11,50,12733.41,0.44,0.663
2025-01,020000015,Erica,Stanton,Neurology,AZ,AZ01,West,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.692
2025-01,020000016,Denise,Guerra,Psychiatry,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,1,0,2,830.92,0.0,0.794
2025-01,020000017,Jason,Freeman,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,200,3,1,3,874.19,0.333,0.527
2025-01,020000018,Caitlin,Thomas,Internal Medicine,AZ,AZ01,West,A,1,Medicare,Government,150,10,4,20,9043.74,0.4,0.528
2025-01,020000019,Kelly,Campbell,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,200,18,5,18,7266.04,0.278,0.522
2025-01,020000020,Mary,Fisher,Internal Medicine,AZ,AZ01,West,B,1,Managed Medicaid,Government,150,13,6,13,3559.1,0.462,0.647
2025-01,020000021,Leslie,Thomas,Neurology,AZ,AZ01,West,C,0,Commercial,Commercial,200,13,3,26,8944.38,0.231,0.83
2025-01,020000022,Andrew,Mooney,Internal Medicine,AZ,AZ01,West,B,1,Managed Medicaid,Government,200,14,7,14,4857.16,0.5,0.596
2025-01,020000023,Todd,Anderson,Internal Medicine,AZ,AZ01,West,A,1,Managed Medicaid,Government,150,16,8,32,13065.19,0.5,0.794
2025-01,020000024,Andrew,Burton,Psychiatry,AZ,AZ01,West,C,0,Commercial,Commercial,150,10,4,10,2418.26,0.4,0.65
2025-01,020000025,Eric,Dennis,Internal Medicine,AZ,AZ01,West,A,1,Commercial,Commercial,150,11,4,22,6712.46,0.364,0.659
2025-01,020000026,Joseph,Estrada,Internal Medicine,AZ,AZ01,West,B,1,Medicare,Government,150,9,2,18,7867.38,0.222,0.665
2025-01,020000027,Jennifer,DDS,Neurology,AZ,AZ01,West,C,0,Commercial,Commercial,150,6,3,6,2334.22,0.5,0.773
2025-01,020000028,Dustin,Fry,Neurology,AZ,AZ01,West,A,1,Commercial,Commercial,100,19,6,19,8325.79,0.316,0.717
2025-01,020000029,Dean,Johnson,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,200,21,7,21,7699.27,0.333,0.576
2025-01,030000000,Samuel,Odonnell,Neurology,AR,AR01,South,B,1,Medicare,Government,100,20,10,20,8444.52,0.5,0.557
2025-01,030000001,Sonia,Graham,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,150,19,9,38,12278.95,0.474,0.75
2025-01,030000002,Karen,Anderson,Psychiatry,AR,AR01,South,C,0,Medicaid,Government,100,2,0,4,1764.3,0.0,0.71
2025-01,030000003,Maria,Hill,Psychiatry,AR,AR01,South,C,0,Commercial,Commercial,150,7,3,14,5487.94,0.429,0.524
2025-01,030000004,Natasha,Mcdaniel,Neurology,AR,AR01,South,B,1,Commercial,Commercial,150,19,4,38,9402.72,0.211,0.836
2025-01,030000005,Mitchell,Schneider,Neurology,AR,AR01,South,B,1,Medicaid,Government,150,14,4,14,5751.01,0.286,0.838
2025-01,030000006,Robert,Ramirez,Internal Medicine,AR,AR01,South,C,0,Managed Medicaid,Government,150,15,6,30,13040.73,0.4,0.707
2025-01,030000007,Kyle,Barnes,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,150,20,6,40,11336.18,0.3,0.663
2025-01,030000008,Kristine,Robinson,Neurology,AR,AR01,South,C,0,Managed Medicaid,Government,150,1,0,1,348.52,0.0,0.614
2025-01,030000009,Matthew,Valentine,Internal Medicine,AR,AR01,South,A,1,Medicare,Government,150,21,9,42,12293.87,0.429,0.709
2025-01,030000010,Jessica,Taylor,Internal Medicine,AR,AR01,South,C,0,Commercial,Commercial,200,10,4,10,2422.59,0.4,0.752
2025-01,030000011,Elizabeth,Warren,Internal Medicine,AR,AR01,South,C,0,Medicaid,Government,200,8,3,16,6206.96,0.375,0.672
2025-01,030000012,Dustin,Garcia,Psychiatry,AR,AR01,South,A,1,Medicare,Government,100,16,5,32,12795.67,0.312,0.607
2025-01,030000013,Amanda,Jones,Neurology,AR,AR01,South,B,1,Managed Medicaid,Government,200,14,4,28,9257.67,0.286,0.761
2025-01,030000014,Francisco,Serrano,Internal Medicine,AR,AR01,South,B,1,Managed Medicaid,Government,150,17,8,34,9702.41,0.471,0.542
2025-01,030000015,Glen,Nelson,Psychiatry,AR,AR01,South,B,1,Commercial,Commercial,200,19,8,19,5126.21,0.421,0.759
2025-01,030000016,Christina,Edwards,Internal Medicine,AR,AR01,South,C,0,Medicare,Government,100,6,2,6,1782.14,0.333,0.626
2025-01,030000017,Olivia,Willis,Internal Medicine,AR,AR01,South,A,1,Medicaid,Government,150,25,9,25,11832.92,0.36,0.694
2025-01,030000018,Robert,Jenkins,Neurology,AR,AR01,South,A,1,Managed Medicaid,Government,100,21,7,21,7754.39,0.333,0.664
2025-01,030000019,Keith,Small,Internal Medicine,AR,AR01,South,B,1,Medicaid,Government,100,13,3,26,12081.59,0.231,0.667
2025-01,030000020,David,Williams,Psychiatry,AR,AR01,South,B,1,Managed Medicaid,Government,100,12,6,12,3113.39,0.5,0.784
2025-01,030000021,Scott,Patterson,Internal Medicine,AR,AR01,South,A,1,Medicaid,Government,100,20,10,40,15105.7,0.5,0.777
2025-01,030000022,Corey,Moore,Psychiatry,AR,AR01,South,C,0,Managed Medicaid,Government,150,4,1,8,2378.49,0.25,0.706
2025-01,030000023,Joanne,Davidson,Internal Medicine,AR,AR01,South,B,1,Commercial,Commercial,200,21,11,21,9793.84,0.524,0.573
2025-01,030000024,Carl,Sharp,Psychiatry,AR,AR01,South,B,1,Commercial,Commercial,100,20,10,20,5303.83,0.5,0.526
2025-01,030000025,Amy,Franklin,Psychiatry,AR,AR01,South,B,1,Managed Medicaid,Government,200,17,8,34,10054.73,0.471,0.581
2025-01,030000026,Amy,Merritt,Neurology,AR,AR01,South,B,1,Managed Medicaid,Government,100,13,6,13,5982.82,0.462,0.776
2025-01,030000027,Anna,Brooks,Neurology,AR,AR01,South,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.727
2025-01,030000028,Jason,Taylor,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,100,19,10,19,8095.59,0.526,0.708
2025-01,030000029,Timothy,Blair,Neurology,AR,AR01,South,B,1,Managed Medicaid,Government,100,11,5,22,8779.24,0.455,0.745
2025-01,040000000,Caitlin,Kelley,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,150,1,0,1,375.49,0.0,0.811
2025-01,040000001,Jonathon,Mitchell,Neurology,CA,CA01,West,B,1,Medicare,Government,100,18,9,18,5031.37,0.5,0.736
2025-01,040000002,Scott,Evans,Neurology,CA,CA01,West,C,0,Commercial,Commercial,200,6,3,12,4437.89,0.5,0.767
2025-01,040000003,Kristin,Cisneros,Psychiatry,CA,CA01,West,B,1,Managed Medicaid,Government,150,12,5,12,5750.47,0.417,0.653
2025-01,040000004,Courtney,Barnes,Internal Medicine,CA,CA01,West,A,1,Managed Medicaid,Government,150,23,8,46,14106.37,0.348,0.735
2025-01,040000005,James,Rodgers,Psychiatry,CA,CA01,West,B,1,Managed Medicaid,Government,200,23,7,46,13567.08,0.304,0.831
2025-01,040000006,Sara,King,Neurology,CA,CA01,West,A,1,Managed Medicaid,Government,100,20,10,40,11424.95,0.5,0.541
2025-01,040000007,Tyler,Bruce,Internal Medicine,CA,CA01,West,C,0,Commercial,Commercial,200,8,4,16,5239.11,0.5,0.566
2025-01,040000008,Amy,DDS,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,200,8,3,16,6681.56,0.375,0.571
2025-01,040000009,Steven,Williams,Neurology,CA,CA01,West,A,1,Medicare,Government,150,37,16,74,18616.24,0.432,0.841
2025-01,040000010,Breanna,Johnson,Neurology,CA,CA01,West,A,1,Medicaid,Government,150,22,11,22,7998.88,0.5,0.533
2025-01,040000011,Christopher,Meyer,Psychiatry,CA,CA01,West,B,1,Commercial,Commercial,200,21,7,21,7341.13,0.333,0.751
2025-01,040000012,Johnny,Walter,Neurology,CA,CA01,West,C,0,Medicare,Government,150,2,0,4,1899.45,0.0,0.585
2025-01,040000013,Sabrina,Hunt,Neurology,CA,CA01,West,A,1,Managed Medicaid,Government,100,16,4,16,7114.35,0.25,0.597
2025-01,040000014,Paul,Russell,Internal Medicine,CA,CA01,West,B,1,Medicare,Government,100,29,9,58,23708.85,0.31,0.793
2025-01,040000015,Carrie,Hogan,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.621
2025-01,040000016,Dennis,Simpson,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,150,3,0,6,2676.58,0.0,0.843
2025-01,040000017,Amanda,Nguyen,Psychiatry,CA,CA01,West,C,0,Managed Medicaid,Government,100,11,4,22,5089.66,0.364,0.761
2025-01,040000018,Natasha,DVM,Neurology,CA,CA01,West,B,1,Managed Medicaid,Government,200,14,6,14,4883.0,0.429,0.513
2025-01,040000019,James,Johns,Neurology,CA,CA01,West,C,0,Medicare,Government,100,9,2,18,4426.65,0.222,0.819
2025-01,040000020,Jacob,Berry,Psychiatry,CA,CA01,West,C,0,Medicaid,Government,150,6,2,6,1436.73,0.333,0.774
2025-01,040000021,Edward,Allen,Internal Medicine,CA,CA01,West,B,1,Managed Medicaid,Government,200,14,6,14,6180.43,0.429,0.798
2025-01,040000022,Lance,Jones,Neurology,CA,CA01,West,B,1,Medicare,Government,200,7,3,14,6255.47,0.429,0.513
2025-01,040000023,Wendy,Mccoy,Psychiatry,CA,CA01,West,A,1,Medicare,Government,100,18,5,18,5990.99,0.278,0.534
2025-01,040000024,Courtney,Campbell,Neurology,CA,CA01,West,C,0,Commercial,Commercial,150,2,0,2,800.88,0.0,0.816
2025-01,040000025,Larry,Green,Psychiatry,CA,CA01,West,B,1,Commercial,Commercial,150,17,9,34,10793.6,0.529,0.551
2025-01,040000026,Jodi,Bishop,Neurology,CA,CA01,West,B,1,Medicaid,Government,100,20,7,20,4810.64,0.35,0.805
2025-01,040000027,Dr.,Matthews,Neurology,CA,CA01,West,C,0,Medicaid,Government,150,10,3,10,2803.69,0.3,0.723
2025-01,040000028,Levi,Clark,Internal Medicine,CA,CA01,West,B,1,Commercial,Commercial,150,15,6,30,11885.36,0.4,0.555
2025-01,040000029,Steven,Wilson,Internal Medicine,CA,CA01,West,B,1,Medicare,Government,200,14,6,28,11185.48,0.429,0.66
2025-01,050000000,Steven,Cowan,Internal Medicine,CO,CO01,West,A,1,Managed Medicaid,Government,150,11,5,11,3098.41,0.455,0.7
2025-01,050000001,Pamela,Malone,Neurology,CO,CO01,West,B,1,Medicare,Government,100,22,10,44,12820.06,0.455,0.698
2025-01,050000002,Tara,Farrell,Neurology,CO,CO01,West,C,0,Commercial,Commercial,200,16,6,32,13969.22,0.375,0.816
2025-01,050000003,John,Barber,Psychiatry,CO,CO01,West,C,0,Medicare,Government,100,11,3,11,4195.75,0.273,0.737
2025-01,050000004,Dennis,Pineda,Neurology,CO,CO01,West,C,0,Medicaid,Government,200,12,3,12,5458.62,0.25,0.726
2025-01,050000005,Joseph,Duarte,Internal Medicine,CO,CO01,West,B,1,Commercial,Commercial,200,14,3,28,11491.58,0.214,0.532
2025-01,050000006,Nicole,Morton,Internal Medicine,CO,CO01,West,B,1,Managed Medicaid,Government,100,20,7,20,5087.23,0.35,0.689
2025-01,050000007,Danielle,Dorsey,Internal Medicine,CO,CO01,West,C,0,Medicare,Government,100,9,2,18,8237.75,0.222,0.83
2025-01,050000008,Christopher,Black,Internal Medicine,CO,CO01,West,C,0,Medicare,Government,100,0,0,0,0.0,0.0,0.549
2025-01,050000009,Cody,Sanchez,Psychiatry,CO,CO01,West,C,0,Managed Medicaid,Government,200,0,0,0,0.0,0.0,0.638
2025-01,050000010,Lauren,Ramirez,Internal Medicine,CO,CO01,West,C,0,Commercial,Commercial,150,14,6,28,11058.19,0.429,0.735
2025-01,050000011,Robert,Gamble,Neurology,CO,CO01,West,B,1,Medicare,Government,100,10,2,10,3425.84,0.2,0.717
2025-01,050000012,Jason,Spence,Neurology,CO,CO01,West,B,1,Medicaid,Government,200,25,10,25,9630.13,0.4,0.662
2025-01,050000013,Whitney,Carter,Neurology,CO,CO01,West,B,1,Managed Medicaid,Government,100,10,5,10,2317.9,0.5,0.513
2025-01,050000014,Mark,Kirby,Internal Medicine,CO,CO01,West,A,1,Commercial,Commercial,100,13,3,13,4173.62,0.231,0.63
2025-01,050000015,Kendra,Schultz,Neurology,CO,CO01,West,C,0,Managed Medicaid,Government,200,8,3,8,3601.66,0.375,0.729
2025-01,050000016,Tony,Rodriguez,Internal Medicine,CO,CO01,West,C,0,Managed Medicaid,Government,150,6,3,6,2396.84,0.5,0.576
2025-01,050000017,Kristine,Haas,Internal Medicine,CO,CO01,West,A,1,Medicare,Government,100,16,6,32,11569.96,0.375,0.842
2025-01,050000018,Gina,Hughes,Internal Medicine,CO,CO01,West,A,1,Managed Medicaid,Government,150,25,9,25,11793.34,0.36,0.832
2025-01,050000019,Jessica,Douglas,Internal Medicine,CO,CO01,West,A,1,Medicaid,Government,200,11,4,11,2564.65,0.364,0.617
2025-01,050000020,Mark,Harvey,Psychiatry,CO,CO01,West,C,0,Medicaid,Government,100,5,2,5,1862.3,0.4,0.785
2025-01,050000021,Zachary,Collier,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,200,20,10,20,5841.83,0.5,0.844
2025-01,050000022,Jessica,Johnson,Psychiatry,CO,CO01,West,C,0,Medicare,Government,100,7,1,7,2743.12,0.143,0.509
2025-01,050000023,Brandon,Greene,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,200,14,4,28,6274.89,0.286,0.593
2025-01,050000024,Joshua,Harris,Psychiatry,CO,CO01,West,C,0,Managed Medicaid,Government,200,3,0,3,1241.62,0.0,0.667
2025-01,050000025,Laura,Andrews,Internal Medicine,CO,CO01,West,C,0,Commercial,Commercial,150,10,4,10,4658.08,0.4,0.515
2025-01,050000026,Sarah,James,Neurology,CO,CO01,West,C,0,Medicare,Government,150,10,4,10,2358.15,0.4,0.668
2025-01,050000027,Jon,Johnson,Internal Medicine,CO,CO01,West,B,1,Commercial,Commercial,150,19,9,38,9086.09,0.474,0.528
2025-01,050000028,Grant,Parker,Neurology,CO,CO01,West,A,1,Commercial,Commercial,100,13,6,26,9940.39,0.462,0.705
2025-01,050000029,John,Merritt,Neurology,CO,CO01,West,B,1,Managed Medicaid,Government,200,15,7,30,10138.98,0.467,0.712
2025-01,060000000,Sharon,Daniel,Psychiatry,CT,CT01,Northeast,C,0,Commercial,Commercial,200,5,1,5,1659.09,0.2,0.811
2025-01,060000001,Daniel,Ford,Internal Medicine,CT,CT01,Northeast,B,1,Managed Medicaid,Government,150,18,8,36,14749.17,0.444,0.609
2025-01,060000002,Christine,Adams,Internal Medicine,CT,CT01,Northeast,C,0,Medicare,Government,150,8,4,8,3188.59,0.5,0.666
2025-01,060000003,Gregory,Hanson,Psychiatry,CT,CT01,Northeast,A,1,Commercial,Commercial,150,16,6,16,6617.49,0.375,0.63
2025-01,060000004,Elizabeth,Hill,Psychiatry,CT,CT01,Northeast,C,0,Commercial,Commercial,200,10,2,20,7884.07,0.2,0.644
2025-01,060000005,Linda,Solomon,Neurology,CT,CT01,Northeast,B,1,Commercial,Commercial,150,22,11,44,13702.83,0.5,0.702
2025-01,060000006,Tina,Choi,Psychiatry,CT,CT01,Northeast,A,1,Managed Medicaid,Government,100,24,8,24,7464.71,0.333,0.695
2025-01,060000007,Billy,Hayes,Psychiatry,CT,CT01,Northeast,B,1,Medicaid,Government,150,18,9,18,6810.1,0.5,0.73
2025-01,060000008,Amanda,Dixon,Neurology,CT,CT01,Northeast,B,1,Commercial,Commercial,100,19,10,38,15302.66,0.526,0.608
2025-01,060000009,Lisa,Bradley,Internal Medicine,CT,CT01,Northeast,B,1,Commercial,Commercial,100,17,7,17,6243.14,0.412,0.64
2025-01,060000010,Brittany,Smith,Psychiatry,CT,CT01,Northeast,C,0,Commercial,Commercial,100,1,0,1,317.81,0.0,0.659
2025-01,060000011,Emily,Stephens,Psychiatry,CT,CT01,Northeast,B,1,Medicare,Government,200,28,9,56,23630.73,0.321,0.699
2025-01,060000012,Christopher,Hoffman,Psychiatry,CT,CT01,Northeast,A,1,Medicaid,Government,100,23,11,23,9090.33,0.478,0.595
2025-01,060000013,Mary,Marshall,Neurology,CT,CT01,Northeast,B,1,Managed Medicaid,Government,200,21,10,42,13762.89,0.476,0.575
2025-01,060000014,Judy,Barnes,Neurology,CT,CT01,Northeast,A,1,Medicare,Government,150,17,4,17,4991.95,0.235,0.737
2025-01,060000015,Mary,Steele,Internal Medicine,CT,CT01,Northeast,C,0,Medicare,Government,100,1,0,1,322.77,0.0,0.71
2025-01,060000016,Christopher,Jones,Psychiatry,CT,CT01,Northeast,A,1,Medicare,Government,100,22,7,22,9211.0,0.318,0.601
2025-01,060000017,Evan,Booker,Psychiatry,CT,CT01,Northeast,A,1,Managed Medicaid,Government,200,17,4,34,9033.14,0.235,0.633
2025-01,060000018,Ross,Rodriguez,Neurology,CT,CT01,Northeast,A,1,Medicare,Government,100,20,8,40,17762.35,0.4,0.515
