month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2023-11,000000023,Thomas,Bender,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,100,22,11,22,7674.5,0.5,0.552
2023-11,000000024,Michael,Perez,Psychiatry,AL,AL01,South,B,1,Medicaid,Government,200,21,7,42,17241.1,0.333,0.813
2023-11,000000025,Ashley,Williams,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,150,16,4,32,7597.81,0.25,0.808
2023-11,000000026,Christopher,Gutierrez,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,100,18,4,36,8453.21,0.222,0.687
2023-11,000000027,James,Golden,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.635
2023-11,000000028,Rebecca,Bonilla,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,200,20,9,40,16013.34,0.45,0.692
2023-11,000000029,Nicholas,Foster,Neurology,AL,AL01,South,C,0,Medicaid,Government,200,6,2,12,5366.52,0.333,0.806
2023-11,010000000,Mark,Collins,Psychiatry,AK,AK01,West,B,1,Medicare,Government,200,23,12,46,14399.69,0.522,0.833
2023-11,010000001,Meghan,Cooke,Internal Medicine,AK,AK01,West,C,0,Managed Medicaid,Government,100,16,8,32,8027.35,0.5,0.608
2023-11,010000002,Melissa,Solis,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,150,10,2,10,3678.96,0.2,0.549
2023-11,010000003,Daniel,Robinson,Psychiatry,AK,AK01,West,A,1,Medicare,Government,200,35,16,70,33048.77,0.457,0.51
2023-11,010000004,Robert,Spencer,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,100,27,11,27,10913.92,0.407,0.84
2023-11,010000005,Jill,Garcia,Internal Medicine,AK,AK01,West,C,0,Commercial,Commercial,100,8,4,16,4874.77,0.5,0.668
2023-11,010000006,Tina,Stephens,Psychiatry,AK,AK01,West,A,1,Medicare,Government,200,17,8,34,12664.76,0.471,0.738
2023-11,010000007,Kathryn,Jackson,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,100,4,1,8,2441.99,0.25,0.56
2023-11,010000008,Philip,Beck,Internal Medicine,AK,AK01,West,C,0,Managed Medicaid,Government,200,12,5,12,5188.98,0.417,0.713
2023-11,010000009,Tiffany,Crawford,Psychiatry,AK,AK01,West,A,1,Commercial,Commercial,100,18,5,36,9651.71,0.278,0.619
2023-11,010000010,Victoria,Oliver,Internal Medicine,AK,AK01,West,A,1,Managed Medicaid,Government,200,28,11,28,8310.51,0.393,0.736
2023-11,010000011,Lori,Ray,Neurology,AK,AK01,West,B,1,Commercial,Commercial,100,23,11,46,15608.34,0.478,0.526
2023-11,010000012,Dana,Morris,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,100,23,8,23,10990.94,0.348,0.675
2023-11,010000013,Edward,Johnson,Neurology,AK,AK01,West,A,1,Commercial,Commercial,150,27,11,27,8071.95,0.407,0.687
2023-11,010000014,Lynn,Moore,Psychiatry,AK,AK01,West,B,1,Medicare,Government,100,16,6,16,5199.46,0.375,0.79
2023-11,010000015,Priscilla,Mckee,Psychiatry,AK,AK01,West,A,1,Medicare,Government,100,21,8,21,7758.02,0.381,0.639
2023-11,010000016,Savannah,Watson,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,200,7,2,7,1841.69,0.286,0.533
2023-11,010000017,William,Santos,Psychiatry,AK,AK01,West,A,1,Medicare,Government,100,27,13,27,9805.58,0.481,0.577
2023-11,010000018,Donald,Farrell,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,200,15,7,15,3433.92,0.467,0.521
2023-11,010000019,Carla,Salas,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,150,15,5,15,3677.3,0.333,0.638
2023-11,010000020,Kimberly,White,Neurology,AK,AK01,West,C,0,Medicaid,Government,150,7,2,7,3276.5,0.286,0.507
2023-11,010000021,Kimberly,Farrell,Neurology,AK,AK01,West,A,1,Medicare,Government,150,15,4,30,13662.74,0.267,0.831
2023-11,010000022,Yolanda,Nguyen,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,100,23,11,46,16180.36,0.478,0.554
2023-11,010000023,Mark,Patterson,Neurology,AK,AK01,West,A,1,Medicaid,Government,100,26,8,26,10715.19,0.308,0.805
2023-11,010000024,Amanda,Johnson,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,100,4,1,4,1343.93,0.25,0.712
2023-11,010000025,Jillian,Crawford,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,31,13,62,22285.44,0.419,0.713
2023-11,010000026,Franklin,Mack,Neurology,AK,AK01,West,A,1,Medicaid,Government,200,26,7,26,7161.13,0.269,0.559
2023-11,010000027,Tonya,Villanueva,Neurology,AK,AK01,West,B,1,Medicare,Government,150,25,13,25,7771.67,0.52,0.506
2023-11,010000028,Jennifer,Fletcher,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,24,7,48,12217.25,0.292,0.759
2023-11,010000029,Rebecca,Bradley,Internal Medicine,AK,AK01,West,C,0,Managed Medicaid,Government,150,12,5,12,3369.66,0.417,0.784
2023-11,020000000,Allen,Jacobs,Psychiatry,AZ,AZ01,West,A,1,Medicaid,Government,100,31,15,62,15626.26,0.484,0.598
2023-11,020000001,Diana,Torres,Neurology,AZ,AZ01,West,C,0,Medicare,Government,100,9,2,18,8127.17,0.222,0.692
2023-11,020000002,Angela,Martinez,Internal Medicine,AZ,AZ01,West,B,1,Commercial,Commercial,100,20,10,20,5062.93,0.5,0.766
2023-11,020000003,Theresa,Marshall,Neurology,AZ,AZ01,West,B,1,Managed Medicaid,Government,150,39,13,78,34117.85,0.333,0.64
2023-11,020000004,Kristen,PhD,Neurology,AZ,AZ01,West,C,0,Medicare,Government,200,8,2,8,2528.78,0.25,0.735
2023-11,020000005,Steven,Meyer,Neurology,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,22,10,22,6091.39,0.455,0.528
2023-11,020000006,Jessica,Fletcher,Psychiatry,AZ,AZ01,West,C,0,Commercial,Commercial,150,11,4,11,4545.17,0.364,0.657
2023-11,020000007,Justin,Lucero,Neurology,AZ,AZ01,West,B,1,Medicare,Government,100,11,4,11,3796.84,0.364,0.744
2023-11,020000008,Theresa,Owen,Psychiatry,AZ,AZ01,West,A,1,Medicaid,Government,100,15,6,30,13886.49,0.4,0.839
2023-11,020000009,Elaine,Guzman,Psychiatry,AZ,AZ01,West,A,1,Medicaid,Government,100,10,3,20,9152.03,0.3,0.52
2023-11,020000010,David,Douglas,Psychiatry,AZ,AZ01,West,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.582
2023-11,020000011,Jacob,Gomez,Internal Medicine,AZ,AZ01,West,A,1,Medicaid,Government,150,17,5,34,15825.19,0.294,0.578
2023-11,020000012,Susan,Trujillo,Internal Medicine,AZ,AZ01,West,C,0,Medicaid,Government,100,4,1,4,1820.72,0.25,0.684
2023-11,020000013,William,Rose,Psychiatry,AZ,AZ01,West,B,1,Commercial,Commercial,100,20,8,40,13223.83,0.4,0.715
2023-11,020000014,Zachary,Dawson,Psychiatry,AZ,AZ01,West,C,0,Managed Medicaid,Government,200,7,3,7,3141.0,0.429,0.548
2023-11,020000015,William,Mcdowell,Internal Medicine,AZ,AZ01,West,C,0,Medicaid,Government,150,10,3,20,5218.07,0.3,0.718
2023-11,020000016,Abigail,Vasquez,Internal Medicine,AZ,AZ01,West,B,1,Medicaid,Government,100,20,6,40,13791.64,0.3,0.844
2023-11,020000017,James,Webb,Neurology,AZ,AZ01,West,C,0,Managed Medicaid,Government,100,10,3,20,5614.3,0.3,0.639
2023-11,020000018,Anne,Bernard,Psychiatry,AZ,AZ01,West,C,0,Medicaid,Government,150,16,4,32,12047.78,0.25,0.519
2023-11,020000019,Todd,Johnson,Psychiatry,AZ,AZ01,West,C,0,Medicare,Government,200,21,7,21,6085.5,0.333,0.601
2023-11,020000020,Dylan,Young,Internal Medicine,AZ,AZ01,West,B,1,Medicare,Government,200,33,9,66,23806.22,0.273,0.585
2023-11,020000021,Joy,Baxter,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,200,20,6,20,9112.62,0.3,0.522
2023-11,020000022,Michael,Sanders,Neurology,AZ,AZ01,West,C,0,Medicare,Government,150,7,3,14,3468.56,0.429,0.553
2023-11,020000023,Jennifer,Miller,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,150,12,4,24,10319.97,0.333,0.522
2023-11,020000024,Amanda,Jones,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,150,6,1,12,4766.65,0.167,0.666
2023-11,020000025,Patricia,Smith,Psychiatry,AZ,AZ01,West,C,0,Medicaid,Government,150,1,0,1,430.89,0.0,0.578
2023-11,020000026,Lauren,Arias,Psychiatry,AZ,AZ01,West,B,1,Managed Medicaid,Government,150,22,10,22,5744.84,0.455,0.771
2023-11,020000027,Rebecca,Garcia,Internal Medicine,AZ,AZ01,West,C,0,Medicaid,Government,200,0,0,0,0.0,0.0,0.61
2023-11,020000028,Gregory,Clark,Internal Medicine,AZ,AZ01,West,C,0,Medicare,Government,200,8,2,8,3806.34,0.25,0.526
2023-11,020000029,Brian,Brooks,Neurology,AZ,AZ01,West,B,1,Medicaid,Government,100,18,7,18,5030.04,0.389,0.624
2023-11,030000000,Jeffrey,Mendez,Internal Medicine,AR,AR01,South,B,1,Medicaid,Government,100,18,7,36,13330.54,0.389,0.58
2023-11,030000001,Erika,Kaiser,Psychiatry,AR,AR01,South,A,1,Medicare,Government,150,30,15,60,26283.99,0.5,0.518
2023-11,030000002,James,Schmitt,Psychiatry,AR,AR01,South,B,1,Managed Medicaid,Government,150,24,7,24,7098.3,0.292,0.577
2023-11,030000003,Stacey,Garcia,Internal Medicine,AR,AR01,South,B,1,Medicare,Government,150,23,10,46,19378.66,0.435,0.509
2023-11,030000004,Haley,Tanner,Internal Medicine,AR,AR01,South,A,1,Managed Medicaid,Government,150,29,8,29,11543.78,0.276,0.693
2023-11,030000005,John,Jones,Psychiatry,AR,AR01,South,C,0,Medicare,Government,150,10,3,10,2870.7,0.3,0.596
2023-11,030000006,Sandra,Yang,Neurology,AR,AR01,South,C,0,Medicaid,Government,200,13,4,13,4744.33,0.308,0.675
2023-11,030000007,Kristen,Peterson,Internal Medicine,AR,AR01,South,C,0,Managed Medicaid,Government,200,6,1,12,3587.81,0.167,0.778
2023-11,030000008,Michael,Harris,Internal Medicine,AR,AR01,South,A,1,Medicare,Government,100,28,14,56,20296.03,0.5,0.67
2023-11,030000009,Alicia,Jones,Neurology,AR,AR01,South,A,1,Medicare,Government,200,12,4,12,5449.43,0.333,0.514
2023-11,030000010,Richard,Rodriguez,Internal Medicine,AR,AR01,South,B,1,Medicaid,Government,150,22,10,44,16594.06,0.455,0.742
2023-11,030000011,Nicholas,Wilkins,Neurology,AR,AR01,South,A,1,Medicaid,Government,100,25,11,25,5546.88,0.44,0.809
2023-11,030000012,John,Stevenson,Neurology,AR,AR01,South,A,1,Medicare,Government,150,20,10,40,17372.53,0.5,0.774
2023-11,030000013,Rebecca,Anderson,Neurology,AR,AR01,South,C,0,Medicare,Government,100,6,3,12,5391.6,0.5,0.569
2023-11,030000014,Sarah,White,Internal Medicine,AR,AR01,South,B,1,Medicare,Government,150,29,9,58,21297.62,0.31,0.68
2023-11,030000015,Charles,Baker,Internal Medicine,AR,AR01,South,C,0,Managed Medicaid,Government,100,13,3,26,7907.55,0.231,0.804
2023-11,030000016,Raymond,Herman,Psychiatry,AR,AR01,South,A,1,Medicare,Government,100,25,11,25,9956.11,0.44,0.655
2023-11,030000017,Anthony,Ramirez,Internal Medicine,AR,AR01,South,B,1,Medicaid,Government,150,32,15,32,15247.86,0.469,0.77
2023-11,030000018,Brandi,Padilla,Neurology,AR,AR01,South,A,1,Medicare,Government,150,16,7,16,4854.47,0.438,0.58
2023-11,030000019,Raymond,White,Psychiatry,AR,AR01,South,A,1,Managed Medicaid,Government,150,21,8,42,12781.41,0.381,0.653
2023-11,030000020,Laura,Cook,Neurology,AR,AR01,South,C,0,Managed Medicaid,Government,200,6,1,6,2493.48,0.167,0.561
2023-11,030000021,Taylor,Haney,Neurology,AR,AR01,South,B,1,Medicare,Government,150,31,9,31,8889.69,0.29,0.538
2023-11,030000022,Jennifer,Diaz,Neurology,AR,AR01,South,C,0,Medicare,Government,150,10,3,20,5231.49,0.3,0.698
2023-11,030000023,Barry,Salazar,Psychiatry,AR,AR01,South,C,0,Managed Medicaid,Government,150,17,6,34,10195.95,0.353,0.59
2023-11,030000024,Brandi,Carter,Neurology,AR,AR01,South,A,1,Medicare,Government,150,13,4,26,6203.06,0.308,0.729
2023-11,030000025,Jamie,Nguyen,Psychiatry,AR,AR01,South,B,1,Medicare,Government,150,25,8,25,11832.24,0.32,0.76
2023-11,030000026,Cindy,Arias,Psychiatry,AR,AR01,South,B,1,Medicaid,Government,200,23,6,23,5461.83,0.261,0.572
2023-11,030000027,Katherine,Schmidt,Neurology,AR,AR01,South,C,0,Medicaid,Government,200,0,0,0,0.0,0.0,0.811
2023-11,030000028,Timothy,Lynn,Internal Medicine,AR,AR01,South,B,1,Medicare,Government,150,13,7,26,6069.27,0.538,0.605
2023-11,030000029,Joshua,Marshall,Psychiatry,AR,AR01,South,B,1,Managed Medicaid,Government,200,18,4,36,16100.53,0.222,0.784
2023-11,040000000,Christopher,Wells,Psychiatry,CA,CA01,West,A,1,Commercial,Commercial,100,16,8,32,11845.43,0.5,0.757
2023-11,040000001,Francisco,Cruz,Neurology,CA,CA01,West,A,1,Commercial,Commercial,150,26,13,26,9828.34,0.5,0.556
2023-11,040000002,Kimberly,Miller,Internal Medicine,CA,CA01,West,B,1,Commercial,Commercial,200,31,10,62,15180.74,0.323,0.842
2023-11,040000003,Maurice,Ross,Neurology,CA,CA01,West,B,1,Managed Medicaid,Government,100,21,6,42,9559.13,0.286,0.577
2023-11,040000004,Jonathon,Harrell,Internal Medicine,CA,CA01,West,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.732
2023-11,040000005,Olivia,Mendoza,Neurology,CA,CA01,West,B,1,Medicare,Government,200,15,5,30,9967.91,0.333,0.609
2023-11,040000006,Kaitlyn,Maldonado,Psychiatry,CA,CA01,West,C,0,Medicaid,Government,200,18,5,18,6736.62,0.278,0.804
2023-11,040000007,Brian,Torres,Internal Medicine,CA,CA01,West,A,1,Medicaid,Government,150,18,4,18,8585.23,0.222,0.805
2023-11,040000008,Dr.,Hamilton,Neurology,CA,CA01,West,A,1,Medicaid,Government,200,4,1,4,1409.51,0.25,0.768
2023-11,040000009,Joseph,Miller,Internal Medicine,CA,CA01,West,A,1,Managed Medicaid,Government,200,19,5,19,6437.62,0.263,0.645
2023-11,040000010,Mark,Smith,Neurology,CA,CA01,West,B,1,Commercial,Commercial,200,13,6,26,7287.61,0.462,0.702
2023-11,040000011,Patrick,Simmons,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,150,8,2,16,5941.14,0.25,0.543
2023-11,040000012,Debbie,Hansen,Neurology,CA,CA01,West,B,1,Medicare,Government,100,23,12,46,11955.06,0.522,0.779
2023-11,040000013,Tammy,Strong,Psychiatry,CA,CA01,West,B,1,Commercial,Commercial,200,20,8,40,10608.38,0.4,0.818
2023-11,040000014,Michael,Stone,Neurology,CA,CA01,West,A,1,Commercial,Commercial,150,13,5,26,11540.64,0.385,0.77
2023-11,040000015,Miranda,Zimmerman,Psychiatry,CA,CA01,West,C,0,Medicare,Government,100,7,2,14,5364.03,0.286,0.809
2023-11,040000016,Michael,Duran,Neurology,CA,CA01,West,C,0,Commercial,Commercial,150,6,2,12,3188.69,0.333,0.719
2023-11,040000017,Christopher,Anderson,Neurology,CA,CA01,West,A,1,Medicaid,Government,100,22,9,44,12616.49,0.409,0.646
2023-11,040000018,Jennifer,Kennedy,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,100,4,1,4,1167.28,0.25,0.73
2023-11,040000019,Aaron,Brown,Psychiatry,CA,CA01,West,C,0,Managed Medicaid,Government,100,12,3,24,8601.53,0.25,0.546
2023-11,040000020,Linda,Brown,Neurology,CA,CA01,West,A,1,Medicaid,Government,200,29,14,58,16173.43,0.483,0.557
2023-11,040000021,Brooke,Roberts,Internal Medicine,CA,CA01,West,A,1,Commercial,Commercial,150,15,5,15,4109.25,0.333,0.754
2023-11,040000022,Kathleen,Little,Neurology,CA,CA01,West,B,1,Commercial,Commercial,150,27,9,27,11892.99,0.333,0.521
2023-11,040000023,Joshua,Hogan,Psychiatry,CA,CA01,West,B,1,Medicare,Government,100,30,15,60,21236.73,0.5,0.673
2023-11,040000024,Ashley,Adams,Neurology,CA,CA01,West,C,0,Commercial,Commercial,150,22,8,22,6333.21,0.364,0.54
2023-11,040000025,Deborah,Patton,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,200,8,3,8,2484.36,0.375,0.783
2023-11,040000026,Rebekah,Cisneros,Neurology,CA,CA01,West,A,1,Medicare,Government,100,20,5,20,5987.82,0.25,0.628
2023-11,040000027,James,Buckley,Internal Medicine,CA,CA01,West,A,1,Managed Medicaid,Government,150,28,14,56,18003.62,0.5,0.52
2023-11,040000028,David,Miller,Internal Medicine,CA,CA01,West,C,0,Medicaid,Government,150,4,1,4,1138.93,0.25,0.746
2023-11,040000029,Jennifer,Martinez,Neurology,CA,CA01,West,A,1,Managed Medicaid,Government,200,30,13,60,16948.67,0.433,0.701
2023-11,050000000,Kathryn,Wong,Neurology,CO,CO01,West,B,1,Managed Medicaid,Government,150,22,6,44,10272.58,0.273,0.57
2023-11,050000001,Amanda,Dean,Internal Medicine,CO,CO01,West,C,0,Medicare,Government,200,2,0,4,1414.15,0.0,0.83
2023-11,050000002,Christine,Poole,Psychiatry,CO,CO01,West,A,1,Commercial,Commercial,100,23,10,46,13712.83,0.435,0.557
2023-11,050000003,Lisa,Wagner,Neurology,CO,CO01,West,B,1,Commercial,Commercial,100,21,8,21,9435.43,0.381,0.802
2023-11,050000004,Pamela,Anderson,Internal Medicine,CO,CO01,West,C,0,Medicaid,Government,150,5,2,10,3485.86,0.4,0.639
2023-11,050000005,Dylan,Patterson,Psychiatry,CO,CO01,West,B,1,Commercial,Commercial,200,10,2,20,9015.55,0.2,0.726
2023-11,050000006,Alexandra,Allison,Internal Medicine,CO,CO01,West,A,1,Managed Medicaid,Government,150,30,11,60,28478.32,0.367,0.742
2023-11,050000007,Casey,Ramirez,Psychiatry,CO,CO01,West,B,1,Commercial,Commercial,100,29,10,58,14107.27,0.345,0.562
2023-11,050000008,Ryan,Johnson,Neurology,CO,CO01,West,C,0,Medicare,Government,100,10,5,10,3250.44,0.5,0.522
2023-11,050000009,Kristin,White,Internal Medicine,CO,CO01,West,C,0,Medicaid,Government,150,11,3,11,5160.92,0.273,0.83
2023-11,050000010,Joseph,Lindsey,Psychiatry,CO,CO01,West,C,0,Medicare,Government,200,1,0,2,485.46,0.0,0.619
2023-11,050000011,Brian,Nelson,Internal Medicine,CO,CO01,West,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.768
2023-11,050000012,Ellen,Kerr,Internal Medicine,CO,CO01,West,A,1,Managed Medicaid,Government,150,24,9,24,10034.09,0.375,0.677
2023-11,050000013,Emily,Mitchell,Psychiatry,CO,CO01,West,C,0,Medicare,Government,100,6,3,6,2642.88,0.5,0.782
2023-11,050000014,Edward,Thomas,Psychiatry,CO,CO01,West,A,1,Medicare,Government,200,24,11,24,6292.82,0.458,0.503
2023-11,050000015,Stephanie,Taylor,Neurology,CO,CO01,West,A,1,Medicare,Government,200,6,1,6,2017.31,0.167,0.804
2023-11,050000016,Edward,Sharp,Internal Medicine,CO,CO01,West,C,0,Commercial,Commercial,150,12,4,24,9573.26,0.333,0.807
2023-11,050000017,Jennifer,DDS,Internal Medicine,CO,CO01,West,A,1,Medicaid,Government,100,17,5,17,4023.02,0.294,0.52
2023-11,050000018,Rebecca,Lee,Psychiatry,CO,CO01,West,C,0,Medicaid,Government,200,0,0,0,0.0,0.0,0.647
2023-11,050000019,Mary,Smith,Neurology,CO,CO01,West,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.845
2023-11,050000020,Kelsey,Gillespie,Neurology,CO,CO01,West,B,1,Medicare,Government,150,34,16,34,16292.53,0.471,0.659
2023-11,050000021,Jason,Miller,Psychiatry,CO,CO01,West,C,0,Medicare,Government,150,17,8,17,6900.49,0.471,0.558
2023-11,050000022,Peter,Hernandez,Internal Medicine,CO,CO01,West,C,0,Medicaid,Government,100,0,0,0,0.0,0.0,0.542
2023-11,050000023,Todd,Wolfe,Neurology,CO,CO01,West,C,0,Managed Medicaid,Government,200,2,0,4,1623.99,0.0,0.566
2023-11,050000024,Stephen,Marsh,Internal Medicine,CO,CO01,West,B,1,Medicare,Government,150,21,6,21,8681.4,0.286,0.824
2023-11,050000025,John,Mullins,Neurology,CO,CO01,West,A,1,Commercial,Commercial,150,31,8,31,10945.65,0.258,0.768
2023-11,050000026,Jose,Keith,Psychiatry,CO,CO01,West,B,1,Medicare,Government,100,28,9,56,26384.89,0.321,0.85
2023-11,050000027,Jeremy,Smith,Internal Medicine,CO,CO01,West,A,1,Commercial,Commercial,100,14,4,14,6499.89,0.286,0.844
2023-11,050000028,David,Wells,Neurology,CO,CO01,West,B,1,Commercial,Commercial,100,23,6,46,18268.49,0.261,0.726
2023-11,050000029,Brad,Hancock,Internal Medicine,CO,CO01,West,B,1,Medicare,Government,150,21,5,42,19749.65,0.238,0.639
2023-11,060000000,Laura,Beck,Psychiatry,CT,CT01,Northeast,A,1,Commercial,Commercial,200,21,9,21,5514.63,0.429,0.616
2023-11,060000001,Ashley,Hawkins,Psychiatry,CT,CT01,Northeast,B,1,Medicaid,Government,100,19,5,38,12792.61,0.263,0.714
2023-11,060000002,Sydney,Douglas,Internal Medicine,CT,CT01,Northeast,B,1,Commercial,Commercial,200,21,7,42,17183.37,0.333,0.592
2023-11,060000003,Brenda,Phillips,Internal Medicine,CT,CT01,Northeast,A,1,Managed Medicaid,Government,100,27,8,54,21894.88,0.296,0.844
2023-11,060000004,Angela,Lawrence,Psychiatry,CT,CT01,Northeast,B,1,Medicaid,Government,200,21,7,21,5024.95,0.333,0.66
2023-11,060000005,Deborah,Brown,Internal Medicine,CT,CT01,Northeast,B,1,Medicare,Government,150,22,11,44,14292.6,0.5,0.649
2023-11,060000006,Courtney,Sanford,Neurology,CT,CT01,Northeast,C,0,Managed Medicaid,Government,100,12,3,12,2966.8,0.25,0.573
2023-11,060000007,Joseph,DDS,Psychiatry,CT,CT01,Northeast,C,0,Medicare,Government,200,10,3,20,6417.98,0.3,0.639
2023-11,060000008,Jennifer,Day,Internal Medicine,CT,CT01,Northeast,C,0,Medicare,Government,150,12,6,12,4811.81,0.5,0.768
2023-11,060000009,Kerry,Peterson,Internal Medicine,CT,CT01,Northeast,B,1,Managed Medicaid,Government,200,17,8,17,7707.3,0.471,0.772
2023-11,060000010,Vernon,Rasmussen,Internal Medicine,CT,CT01,Northeast,B,1,Medicare,Government,200,23,5,46,17983.33,0.217,0.747
2023-11,060000011,Valerie,Lara,Psychiatry,CT,CT01,Northeast,C,0,Medicaid,Government,150,7,1,7,2705.6,0.143,0.529
2023-11,060000012,Stephanie,Lloyd,Psychiatry,CT,CT01,Northeast,A,1,Managed Medicaid,Government,150,22,7,22,9149.66,0.318,0.848
2023-11,060000013,Darlene,MD,Psychiatry,CT,CT01,Northeast,C,0,Medicare,Government,100,5,1,10,4702.87,0.2,0.848
2023-11,060000014,Jason,Hoffman,Internal Medicine,CT,CT01,Northeast,A,1,Managed Medicaid,Government,200,32,9,32,14171.46,0.281,0.669
2023-11,060000015,Lori,Hahn,Psychiatry,CT,CT01,Northeast,B,1,Medicaid,Government,150,20,5,40,9619.33,0.25,0.805
2023-11,060000016,Andrea,Huber,Neurology,CT,CT01,Northeast,A,1,Managed Medicaid,Government,100,30,8,30,12660.6,0.267,0.505
2023-11,060000017,Tony,Dawson,Internal Medicine,CT,CT01,Northeast,B,1,Commercial,Commercial,100,35,17,70,24580.01,0.486,0.504
2023-11,060000018,Linda,Edwards,Neurology,CT,CT01,Northeast,A,1,Commercial,Commercial,150,16,6,16,7595.19,0.375,0.815
