month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2024-06,000000020,James,Patton,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,5,1,10,2697.62,0.2,0.525
2024-06,000000021,Michael,Rodriguez,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,100,32,11,64,20186.73,0.344,0.579
2024-06,000000022,William,Gallagher,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,200,20,10,20,6377.35,0.5,0.633
2024-06,000000023,Jonathan,Marks,Neurology,AL,AL01,South,A,1,Medicare,Government,100,33,16,33,13004.62,0.485,0.643
2024-06,000000024,Adrian,Webb,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,150,19,8,38,17555.11,0.421,0.776
2024-06,000000025,Barbara,Luna,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,5,1,5,2053.73,0.2,0.796
2024-06,000000026,Bradley,Roth,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,12,3,24,7833.45,0.25,0.693
2024-06,000000027,Judith,Hutchinson,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,25,8,25,7201.92,0.32,0.598
2024-06,000000028,Tamara,Crawford,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,100,13,4,13,3914.73,0.308,0.832
2024-06,000000029,Janice,Mcdowell,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,100,21,7,42,16187.1,0.333,0.656
2024-06,010000000,Jennifer,Baker,Neurology,AK,AK01,West,C,0,Commercial,Commercial,150,4,1,8,2696.91,0.25,0.676
2024-06,010000001,Curtis,Jones,Internal Medicine,AK,AK01,West,A,1,Medicare,Government,100,17,5,34,11486.6,0.294,0.604
2024-06,010000002,Megan,Copeland,Neurology,AK,AK01,West,B,1,Medicaid,Government,100,21,11,21,5700.71,0.524,0.592
2024-06,010000003,Monica,Cole,Internal Medicine,AK,AK01,West,B,1,Medicare,Government,150,19,6,38,9596.42,0.316,0.768
2024-06,010000004,Wesley,Williams,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,200,21,10,42,17872.91,0.476,0.659
2024-06,010000005,Tiffany,Mendez,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,100,14,6,28,8093.02,0.429,0.716
2024-06,010000006,Paige,Santos,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.537
2024-06,010000007,Elizabeth,Schultz,Psychiatry,AK,AK01,West,B,1,Medicare,Government,100,26,7,26,11234.95,0.269,0.642
2024-06,010000008,Dr.,MD,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,27,14,27,7513.51,0.519,0.649
2024-06,010000009,Alicia,Lindsey,Internal Medicine,AK,AK01,West,B,1,Medicaid,Government,100,26,8,26,8070.34,0.308,0.824
2024-06,010000010,Jennifer,Mendez,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,200,20,9,20,4822.31,0.45,0.849
2024-06,010000011,Melissa,Harper,Neurology,AK,AK01,West,B,1,Medicare,Government,150,18,8,36,15284.5,0.444,0.558
2024-06,010000012,Maria,Armstrong,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,150,17,6,34,7668.45,0.353,0.598
2024-06,010000013,Mary,Walker,Internal Medicine,AK,AK01,West,C,0,Managed Medicaid,Government,150,2,0,4,1791.89,0.0,0.632
2024-06,010000014,Mark,Gutierrez,Neurology,AK,AK01,West,C,0,Medicare,Government,200,6,2,12,4252.31,0.333,0.664
2024-06,010000015,Chad,Bates,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,100,27,11,27,12877.36,0.407,0.822
2024-06,010000016,Monica,Espinoza,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,100,16,7,32,11085.9,0.438,0.835
2024-06,010000017,Brian,Bradley,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,150,13,4,26,9745.7,0.308,0.783
2024-06,010000018,Brenda,Russell,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,12,4,12,4020.13,0.333,0.701
2024-06,010000019,Heather,Griffin,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,22,7,22,5813.67,0.318,0.532
2024-06,010000020,Jennifer,Martin,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,150,23,12,46,20276.53,0.522,0.648
2024-06,010000021,Lisa,Williams,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,100,17,4,34,13346.15,0.235,0.756
2024-06,010000022,John,Moore,Neurology,AK,AK01,West,B,1,Medicare,Government,100,14,3,14,5145.87,0.214,0.538
2024-06,010000023,Mark,Gardner,Neurology,AK,AK01,West,A,1,Medicaid,Government,200,25,9,25,7841.26,0.36,0.817
2024-06,010000024,Curtis,Peck,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,150,20,10,40,18991.45,0.5,0.575
2024-06,010000025,Michelle,Wilson,Internal Medicine,AK,AK01,West,C,0,Commercial,Commercial,200,22,6,44,17088.48,0.273,0.66
2024-06,010000026,Bryan,Peterson,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,200,27,12,54,22597.42,0.444,0.743
2024-06,010000027,Rhonda,Castillo,Psychiatry,AK,AK01,West,B,1,Managed Medicaid,Government,200,27,14,27,12462.24,0.519,0.569
2024-06,010000028,Julie,Jackson,Neurology,AK,AK01,West,C,0,Medicare,Government,200,0,0,0,0.0,0.0,0.839
2024-06,010000029,Laura,King,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,150,2,0,4,1455.54,0.0,0.732
2024-06,020000000,Virginia,Rose,Internal Medicine,AZ,AZ01,West,C,0,Commercial,Commercial,100,0,0,0,0.0,0.0,0.777
2024-06,020000001,Kaitlyn,Mitchell,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,0,0,0,0.0,0.0,0.628
2024-06,020000002,Helen,Rios,Neurology,AZ,AZ01,West,C,0,Commercial,Commercial,150,6,2,6,2606.62,0.333,0.662
2024-06,020000003,Renee,Thomas,Psychiatry,AZ,AZ01,West,A,1,Commercial,Commercial,150,25,12,25,7703.51,0.48,0.638
2024-06,020000004,Shelly,Santana,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,150,1,0,2,644.44,0.0,0.64
2024-06,020000005,Allison,White,Neurology,AZ,AZ01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.732
2024-06,020000006,Kelly,White,Neurology,AZ,AZ01,West,C,0,Medicare,Government,150,1,0,2,442.55,0.0,0.806
2024-06,020000007,Austin,Bell,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,150,5,1,5,1718.07,0.2,0.794
2024-06,020000008,Eric,Flores,Psychiatry,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,5,1,5,1570.75,0.2,0.544
2024-06,020000009,Monica,Davila,Neurology,AZ,AZ01,West,A,1,Medicare,Government,100,20,9,20,6425.04,0.45,0.519
2024-06,020000010,David,Wallace,Psychiatry,AZ,AZ01,West,C,0,Commercial,Commercial,100,9,4,9,2174.6,0.444,0.614
2024-06,020000011,Kimberly,Doyle,Psychiatry,AZ,AZ01,West,B,1,Commercial,Commercial,200,20,7,40,10802.28,0.35,0.59
2024-06,020000012,Jennifer,Blackburn,Internal Medicine,AZ,AZ01,West,C,0,Commercial,Commercial,100,11,5,11,4866.49,0.455,0.5
2024-06,020000013,Max,Stevens,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,200,1,0,1,358.02,0.0,0.606
2024-06,020000014,Michael,Hamilton,Internal Medicine,AZ,AZ01,West,C,0,Commercial,Commercial,200,5,2,10,3442.99,0.4,0.569
2024-06,020000015,Tammy,Padilla,Psychiatry,AZ,AZ01,West,A,1,Commercial,Commercial,150,24,8,48,17164.73,0.333,0.673
2024-06,020000016,Nicole,Simpson,Internal Medicine,AZ,AZ01,West,C,0,Medicaid,Government,200,8,3,16,7081.29,0.375,0.829
2024-06,020000017,Alexander,Rivera,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,100,17,5,17,4298.89,0.294,0.525
2024-06,020000018,Craig,Rodriguez,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,100,1,0,1,326.77,0.0,0.763
2024-06,020000019,Kevin,Adams,Neurology,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,10,3,10,3449.8,0.3,0.522
2024-06,020000020,Kimberly,Harrell,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,100,3,1,3,807.87,0.333,0.592
2024-06,020000021,Donald,Bowen,Psychiatry,AZ,AZ01,West,C,0,Managed Medicaid,Government,200,2,0,2,660.25,0.0,0.566
2024-06,020000022,Jacqueline,Williams,Neurology,AZ,AZ01,West,C,0,Commercial,Commercial,150,13,6,26,8657.53,0.462,0.505
2024-06,020000023,Scott,James,Psychiatry,AZ,AZ01,West,A,1,Medicaid,Government,200,20,8,20,8107.69,0.4,0.757
2024-06,020000024,Laurie,Cole,Neurology,AZ,AZ01,West,A,1,Medicare,Government,100,22,6,22,9905.12,0.273,0.722
2024-06,020000025,Kimberly,Ramsey,Internal Medicine,AZ,AZ01,West,B,1,Commercial,Commercial,100,17,8,34,15330.48,0.471,0.584
2024-06,020000026,Sabrina,Paul,Neurology,AZ,AZ01,West,B,1,Medicare,Government,100,17,6,17,5123.55,0.353,0.817
2024-06,020000027,Sarah,Mayer,Internal Medicine,AZ,AZ01,West,B,1,Medicare,Government,150,11,5,22,9187.89,0.455,0.587
2024-06,020000028,Paula,Everett,Neurology,AZ,AZ01,West,C,0,Managed Medicaid,Government,200,7,2,14,4926.56,0.286,0.805
2024-06,020000029,Veronica,Mckee,Psychiatry,AZ,AZ01,West,A,1,Medicare,Government,100,14,6,14,3248.65,0.429,0.59
2024-06,030000000,Melissa,Atkins,Neurology,AR,AR01,South,C,0,Commercial,Commercial,150,6,2,12,4134.18,0.333,0.794
2024-06,030000001,Desiree,Blake,Internal Medicine,AR,AR01,South,C,0,Medicare,Government,200,11,5,11,4624.84,0.455,0.818
2024-06,030000002,Jacob,Bradley,Neurology,AR,AR01,South,A,1,Managed Medicaid,Government,200,10,4,20,9231.17,0.4,0.518
2024-06,030000003,Elizabeth,Shepherd,Internal Medicine,AR,AR01,South,C,0,Commercial,Commercial,200,24,10,24,5378.66,0.417,0.755
2024-06,030000004,Paige,Wang,Internal Medicine,AR,AR01,South,A,1,Managed Medicaid,Government,100,16,7,16,5235.82,0.438,0.81
2024-06,030000005,Megan,Lane,Internal Medicine,AR,AR01,South,B,1,Commercial,Commercial,100,20,7,20,5389.36,0.35,0.678
2024-06,030000006,John,Swanson,Psychiatry,AR,AR01,South,C,0,Commercial,Commercial,100,8,4,16,4953.95,0.5,0.717
2024-06,030000007,Raymond,Rice,Neurology,AR,AR01,South,B,1,Managed Medicaid,Government,100,16,8,32,15111.83,0.5,0.779
2024-06,030000008,Jennifer,Roberts,Psychiatry,AR,AR01,South,C,0,Medicare,Government,150,4,1,8,3348.37,0.25,0.524
2024-06,030000009,Karen,Hill,Neurology,AR,AR01,South,A,1,Medicare,Government,200,27,11,54,15662.83,0.407,0.53
2024-06,030000010,Caleb,Leonard,Psychiatry,AR,AR01,South,B,1,Medicaid,Government,150,25,10,50,11154.04,0.4,0.749
2024-06,030000011,Joseph,Garza,Internal Medicine,AR,AR01,South,A,1,Medicare,Government,150,19,7,38,16884.91,0.368,0.536
2024-06,030000012,Terri,Woodward,Psychiatry,AR,AR01,South,B,1,Medicare,Government,200,20,6,20,5467.49,0.3,0.511
2024-06,030000013,Mark,Collins,Psychiatry,AR,AR01,South,C,0,Commercial,Commercial,150,7,2,14,6560.72,0.286,0.511
2024-06,030000014,Darlene,Jones,Neurology,AR,AR01,South,C,0,Medicaid,Government,200,10,4,10,3833.52,0.4,0.848
2024-06,030000015,Brenda,Butler,Neurology,AR,AR01,South,A,1,Managed Medicaid,Government,100,24,11,24,10268.08,0.458,0.514
2024-06,030000016,Stephanie,Adams,Internal Medicine,AR,AR01,South,C,0,Medicaid,Government,100,10,5,10,3855.36,0.5,0.58
2024-06,030000017,Jennifer,Summers,Internal Medicine,AR,AR01,South,B,1,Medicare,Government,200,18,5,36,9317.88,0.278,0.501
2024-06,030000018,Meghan,Lopez,Psychiatry,AR,AR01,South,A,1,Commercial,Commercial,200,21,9,42,18466.9,0.429,0.693
2024-06,030000019,Justin,Johnson,Psychiatry,AR,AR01,South,C,0,Managed Medicaid,Government,150,12,4,12,4002.98,0.333,0.751
2024-06,030000020,Lucas,Figueroa,Internal Medicine,AR,AR01,South,C,0,Managed Medicaid,Government,100,19,7,38,11583.32,0.368,0.555
2024-06,030000021,Bradley,Thomas,Neurology,AR,AR01,South,C,0,Medicare,Government,150,7,2,14,3412.6,0.286,0.748
2024-06,030000022,Peter,Hartman,Psychiatry,AR,AR01,South,B,1,Commercial,Commercial,100,17,5,17,6473.52,0.294,0.741
2024-06,030000023,Anna,Hunt,Internal Medicine,AR,AR01,South,C,0,Medicaid,Government,100,2,0,4,1792.2,0.0,0.573
2024-06,030000024,Nicholas,Montoya,Psychiatry,AR,AR01,South,A,1,Medicaid,Government,150,24,10,24,11495.24,0.417,0.547
2024-06,030000025,Richard,Miller,Psychiatry,AR,AR01,South,B,1,Commercial,Commercial,100,11,3,11,2428.07,0.273,0.817
2024-06,030000026,William,Walls,Neurology,AR,AR01,South,B,1,Medicaid,Government,200,24,7,48,13024.69,0.292,0.66
2024-06,030000027,Kaitlyn,Garrett,Psychiatry,AR,AR01,South,C,0,Commercial,Commercial,150,10,3,10,4408.49,0.3,0.696
2024-06,030000028,Amber,Petersen,Neurology,AR,AR01,South,A,1,Managed Medicaid,Government,200,17,6,34,9434.64,0.353,0.648
2024-06,030000029,Ricardo,Thomas,Internal Medicine,AR,AR01,South,C,0,Managed Medicaid,Government,200,8,3,16,6543.83,0.375,0.607
2024-06,040000000,Timothy,Moon,Psychiatry,CA,CA01,West,A,1,Commercial,Commercial,150,19,8,38,11111.07,0.421,0.588
2024-06,040000001,Phillip,Estes,Psychiatry,CA,CA01,West,B,1,Commercial,Commercial,150,13,4,26,7503.99,0.308,0.663
2024-06,040000002,Allen,Vega,Psychiatry,CA,CA01,West,C,0,Medicare,Government,150,10,3,20,7272.06,0.3,0.535
2024-06,040000003,Heather,Anderson,Neurology,CA,CA01,West,C,0,Commercial,Commercial,150,9,4,18,5360.83,0.444,0.703
2024-06,040000004,Lisa,Lopez,Internal Medicine,CA,CA01,West,C,0,Medicaid,Government,200,4,2,4,1489.8,0.5,0.604
2024-06,040000005,Stephanie,Rivera,Psychiatry,CA,CA01,West,B,1,Commercial,Commercial,150,33,11,33,12873.01,0.333,0.838
2024-06,040000006,Samuel,York,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,100,6,2,6,1510.58,0.333,0.793
2024-06,040000007,Jeffrey,Perez,Neurology,CA,CA01,West,B,1,Medicare,Government,100,10,3,10,4010.42,0.3,0.547
2024-06,040000008,Michael,Duncan,Neurology,CA,CA01,West,A,1,Medicare,Government,200,26,13,26,12372.56,0.5,0.727
2024-06,040000009,Shannon,Schneider,Neurology,CA,CA01,West,B,1,Medicaid,Government,150,25,13,50,20622.21,0.52,0.834
2024-06,040000010,Devin,Lopez,Neurology,CA,CA01,West,B,1,Managed Medicaid,Government,150,25,9,25,11599.73,0.36,0.761
2024-06,040000011,Micheal,Turner,Neurology,CA,CA01,West,A,1,Medicare,Government,100,15,6,15,3639.06,0.4,0.82
2024-06,040000012,Luis,Porter,Psychiatry,CA,CA01,West,B,1,Medicare,Government,200,21,9,42,18356.28,0.429,0.662
2024-06,040000013,Robert,Brown,Neurology,CA,CA01,West,C,0,Medicaid,Government,150,6,3,6,1664.84,0.5,0.844
2024-06,040000014,Justin,Riley,Internal Medicine,CA,CA01,West,C,0,Commercial,Commercial,100,5,1,5,1431.15,0.2,0.837
2024-06,040000015,Corey,Cantrell,Neurology,CA,CA01,West,C,0,Commercial,Commercial,200,14,5,28,7017.1,0.357,0.69
2024-06,040000016,David,Shaffer,Psychiatry,CA,CA01,West,B,1,Medicaid,Government,100,20,8,20,6313.48,0.4,0.746
2024-06,040000017,Phyllis,Gonzalez,Neurology,CA,CA01,West,B,1,Medicare,Government,200,18,7,18,4171.52,0.389,0.758
2024-06,040000018,Toni,Montgomery,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,150,4,1,8,2685.43,0.25,0.71
2024-06,040000019,Jennifer,Larsen,Psychiatry,CA,CA01,West,A,1,Medicaid,Government,150,14,5,14,3146.69,0.357,0.607
2024-06,040000020,Alexandra,Owen,Internal Medicine,CA,CA01,West,B,1,Managed Medicaid,Government,100,21,8,42,18784.62,0.381,0.614
2024-06,040000021,Traci,Campbell,Neurology,CA,CA01,West,A,1,Commercial,Commercial,150,28,14,28,10160.3,0.5,0.843
2024-06,040000022,Rose,Humphrey,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,100,5,2,5,2241.65,0.4,0.731
2024-06,040000023,Michelle,Smith,Psychiatry,CA,CA01,West,A,1,Commercial,Commercial,100,22,8,22,7007.4,0.364,0.683
2024-06,040000024,Christina,Walker,Internal Medicine,CA,CA01,West,A,1,Commercial,Commercial,200,19,7,19,5525.14,0.368,0.651
2024-06,040000025,Sarah,Waller,Neurology,CA,CA01,West,A,1,Medicaid,Government,200,20,7,20,4436.57,0.35,0.846
2024-06,040000026,Stephen,Shaw,Internal Medicine,CA,CA01,West,B,1,Managed Medicaid,Government,100,25,12,25,10360.06,0.48,0.756
2024-06,040000027,Sandra,MD,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,200,0,0,0,0.0,0.0,0.722
2024-06,040000028,Samantha,Lopez,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.737
2024-06,040000029,Jessica,Hale,Neurology,CA,CA01,West,C,0,Medicare,Government,100,12,3,24,9859.41,0.25,0.837
2024-06,050000000,Sylvia,King,Neurology,CO,CO01,West,C,0,Managed Medicaid,Government,200,3,1,3,1085.96,0.333,0.768
2024-06,050000001,Sheila,Daniels,Psychiatry,CO,CO01,West,C,0,Managed Medicaid,Government,150,4,1,4,933.2,0.25,0.818
2024-06,050000002,Thomas,Morris,Neurology,CO,CO01,West,A,1,Commercial,Commercial,150,34,11,34,11868.54,0.324,0.6
2024-06,050000003,Sarah,Tucker,Neurology,CO,CO01,West,C,0,Medicare,Government,150,11,2,22,7485.81,0.182,0.815
2024-06,050000004,Joshua,Rollins,Neurology,CO,CO01,West,B,1,Medicare,Government,150,15,7,15,6615.0,0.467,0.515
2024-06,050000005,Andrea,Wright,Internal Medicine,CO,CO01,West,C,0,Medicaid,Government,200,13,4,26,6635.56,0.308,0.724
2024-06,050000006,Mary,Clark,Internal Medicine,CO,CO01,West,B,1,Medicaid,Government,150,25,11,50,21794.48,0.44,0.848
2024-06,050000007,Christopher,Peterson,Psychiatry,CO,CO01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.703
2024-06,050000008,Phillip,Davis,Neurology,CO,CO01,West,A,1,Medicare,Government,200,21,7,21,7142.85,0.333,0.712
2024-06,050000009,Brenda,Pennington,Neurology,CO,CO01,West,B,1,Medicare,Government,200,14,5,28,9439.2,0.357,0.765
2024-06,050000010,Carolyn,Collins,Neurology,CO,CO01,West,B,1,Medicare,Government,150,20,8,20,6367.77,0.4,0.684
2024-06,050000011,Jennifer,Dyer,Psychiatry,CO,CO01,West,B,1,Commercial,Commercial,150,33,13,33,7747.25,0.394,0.655
2024-06,050000012,Valerie,Vincent,Neurology,CO,CO01,West,A,1,Managed Medicaid,Government,150,25,10,50,12220.95,0.4,0.822
2024-06,050000013,Adrian,Hodges,Neurology,CO,CO01,West,A,1,Medicare,Government,200,26,11,26,10059.37,0.423,0.501
2024-06,050000014,Sarah,Grimes,Neurology,CO,CO01,West,C,0,Medicaid,Government,150,5,1,5,1293.2,0.2,0.569
2024-06,050000015,Gavin,Holt,Neurology,CO,CO01,West,C,0,Medicare,Government,150,12,5,12,3377.24,0.417,0.566
2024-06,050000016,Brian,MD,Neurology,CO,CO01,West,C,0,Medicare,Government,100,2,1,4,1589.4,0.5,0.515
2024-06,050000017,Christopher,Johnson,Psychiatry,CO,CO01,West,A,1,Commercial,Commercial,100,21,5,42,12680.47,0.238,0.556
2024-06,050000018,Ana,Murphy,Psychiatry,CO,CO01,West,B,1,Medicare,Government,100,25,13,50,19099.9,0.52,0.555
2024-06,050000019,Dwayne,Hill,Neurology,CO,CO01,West,C,0,Commercial,Commercial,100,11,2,11,5190.14,0.182,0.586
2024-06,050000020,Misty,Arnold,Internal Medicine,CO,CO01,West,B,1,Commercial,Commercial,150,12,4,24,10223.39,0.333,0.615
2024-06,050000021,Travis,Woods,Psychiatry,CO,CO01,West,C,0,Medicaid,Government,200,17,4,34,10255.44,0.235,0.621
2024-06,050000022,William,Mendez,Internal Medicine,CO,CO01,West,A,1,Medicaid,Government,100,15,4,15,4903.19,0.267,0.665
2024-06,050000023,Richard,Ferguson,Psychiatry,CO,CO01,West,A,1,Managed Medicaid,Government,150,36,15,72,33380.97,0.417,0.778
2024-06,050000024,Katrina,Robertson,Neurology,CO,CO01,West,B,1,Managed Medicaid,Government,150,25,13,25,10478.81,0.52,0.538
2024-06,050000025,Peter,Hernandez,Neurology,CO,CO01,West,A,1,Commercial,Commercial,200,25,9,25,8604.46,0.36,0.756
2024-06,050000026,Stephanie,Brown,Psychiatry,CO,CO01,West,B,1,Medicare,Government,100,15,5,30,12332.55,0.333,0.536
2024-06,050000027,Robert,Morris,Psychiatry,CO,CO01,West,A,1,Medicaid,Government,200,17,6,17,6640.47,0.353,0.721
2024-06,050000028,Timothy,Pena,Internal Medicine,CO,CO01,West,B,1,Medicare,Government,150,31,14,62,22626.21,0.452,0.623
2024-06,050000029,Andrea,Gaines,Neurology,CO,CO01,West,A,1,Medicare,Government,150,30,12,60,18251.94,0.4,0.829
2024-06,060000000,Taylor,Moore,Neurology,CT,CT01,Northeast,B,1,Commercial,Commercial,100,19,5,38,10456.99,0.263,0.616
2024-06,060000001,Marcus,Fox,Psychiatry,CT,CT01,Northeast,B,1,Managed Medicaid,Government,150,19,8,38,17478.57,0.421,0.576
2024-06,060000002,Kimberly,Deleon,Neurology,CT,CT01,Northeast,A,1,Managed Medicaid,Government,150,19,10,19,7028.2,0.526,0.71
2024-06,060000003,Kimberly,Butler,Internal Medicine,CT,CT01,Northeast,C,0,Managed Medicaid,Government,100,13,5,13,4616.07,0.385,0.743
2024-06,060000004,Mrs.,Lopez,Psychiatry,CT,CT01,Northeast,B,1,Managed Medicaid,Government,200,26,8,26,12128.75,0.308,0.648
2024-06,060000005,John,Kane,Neurology,CT,CT01,Northeast,A,1,Medicaid,Government,200,22,7,22,5696.09,0.318,0.697
2024-06,060000006,Dr.,Rowe,Internal Medicine,CT,CT01,Northeast,B,1,Commercial,Commercial,150,21,7,21,7120.2,0.333,0.712
2024-06,060000007,Carla,Alvarez,Internal Medicine,CT,CT01,Northeast,C,0,Managed Medicaid,Government,100,5,2,5,2343.04,0.4,0.737
2024-06,060000008,Christopher,Wilson,Psychiatry,CT,CT01,Northeast,A,1,Commercial,Commercial,100,35,14,35,10000.95,0.4,0.714
2024-06,060000009,Derrick,Harris,Internal Medicine,CT,CT01,Northeast,B,1,Managed Medicaid,Government,100,13,4,13,4152.49,0.308,0.755
2024-06,060000010,Anthony,Lynch,Neurology,CT,CT01,Northeast,C,0,Medicaid,Government,200,4,1,4,1665.11,0.25,0.786
2024-06,060000011,Cynthia,Vance,Neurology,CT,CT01,Northeast,C,0,Commercial,Commercial,200,8,3,8,2962.22,0.375,0.632
2024-06,060000012,Kelly,Vega,Neurology,CT,CT01,Northeast,C,0,Medicaid,Government,100,0,0,0,0.0,0.0,0.579
2024-06,060000013,Elizabeth,Miller,Internal Medicine,CT,CT01,Northeast,A,1,Medicaid,Government,100,17,7,34,7852.37,0.412,0.519
2024-06,060000014,Amanda,Kelley,Neurology,CT,CT01,Northeast,A,1,Medicaid,Government,200,33,9,33,12857.32,0.273,0.656
2024-06,060000015,Scott,Cook,Internal Medicine,CT,CT01,Northeast,A,1,Managed Medicaid,Government,100,26,10,52,15307.69,0.385,0.696
2024-06,060000016,Katie,Barker,Internal Medicine,CT,CT01,Northeast,C,0,Managed Medicaid,Government,100,3,1,3,708.47,0.333,0.568
2024-06,060000017,Crystal,Thomas,Psychiatry,CT,CT01,Northeast,C,0,Commercial,Commercial,100,3,1,3,988.68,0.333,0.702
2024-06,060000018,Vickie,Mercer,Psychiatry,CT,CT01,Northeast,B,1,Medicare,Government,150,13,5,26,8191.96,0.385,0.703
