month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2025-07,010000007,Shelley,Copeland,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,100,2,0,2,601.92,0.0,0.804
2025-07,010000008,Nicholas,Medina,Psychiatry,AK,AK01,West,B,1,Managed Medicaid,Government,100,8,2,8,3609.02,0.25,0.837
2025-07,010000009,Jamie,Garcia,Neurology,AK,AK01,West,C,0,Medicare,Government,150,2,0,4,1817.14,0.0,0.64
2025-07,010000010,Erica,James,Psychiatry,AK,AK01,West,A,1,Medicare,Government,100,14,5,14,3108.68,0.357,0.652
2025-07,010000011,Amanda,Jones,Internal Medicine,AK,AK01,West,A,1,Medicare,Government,200,9,3,9,3705.33,0.333,0.626
2025-07,010000012,Leonard,Roman,Neurology,AK,AK01,West,B,1,Commercial,Commercial,100,9,4,18,5264.31,0.444,0.516
2025-07,010000013,Emily,Mullins,Internal Medicine,AK,AK01,West,B,1,Medicaid,Government,200,7,1,7,1944.43,0.143,0.626
2025-07,010000014,Tanya,Ryan,Neurology,AK,AK01,West,B,1,Managed Medicaid,Government,150,10,5,10,3598.08,0.5,0.78
2025-07,010000015,Jeremy,Edwards,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,100,7,2,7,1686.47,0.286,0.583
2025-07,010000016,Jacob,Knapp,Neurology,AK,AK01,West,B,1,Commercial,Commercial,150,14,6,14,5836.22,0.429,0.515
2025-07,010000017,Amy,Howell,Internal Medicine,AK,AK01,West,A,1,Managed Medicaid,Government,100,8,2,8,2454.88,0.25,0.637
2025-07,010000018,Ruth,Carroll,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,100,11,5,11,3122.94,0.455,0.834
2025-07,010000019,Shaun,Brown,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,100,1,0,2,684.03,0.0,0.813
2025-07,010000020,Evelyn,Strickland,Internal Medicine,AK,AK01,West,A,1,Medicare,Government,150,9,3,18,8248.12,0.333,0.676
2025-07,010000021,Erica,Freeman,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,200,3,1,6,1717.76,0.333,0.541
2025-07,010000022,Nathan,Oneill,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,200,2,0,2,951.66,0.0,0.777
2025-07,010000023,Cheryl,Livingston,Neurology,AK,AK01,West,B,1,Managed Medicaid,Government,200,2,0,2,503.64,0.0,0.782
2025-07,010000024,William,Barber,Neurology,AK,AK01,West,B,1,Managed Medicaid,Government,150,15,6,30,10708.38,0.4,0.617
2025-07,010000025,Stephen,Lewis,Neurology,AK,AK01,West,A,1,Medicare,Government,200,9,2,18,7545.9,0.222,0.78
2025-07,010000026,Lisa,Rose,Neurology,AK,AK01,West,A,1,Commercial,Commercial,100,8,2,16,7397.75,0.25,0.806
2025-07,010000027,Michele,Young,Neurology,AK,AK01,West,C,0,Medicaid,Government,100,1,0,2,820.39,0.0,0.587
2025-07,010000028,Shannon,Orozco,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.808
2025-07,010000029,Frances,Davis,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,150,15,7,15,5052.74,0.467,0.684
2025-07,020000000,Mark,Frazier,Neurology,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,10,3,20,4778.45,0.3,0.652
2025-07,020000001,Todd,Brown,Neurology,AZ,AZ01,West,C,0,Commercial,Commercial,150,5,2,10,4685.68,0.4,0.774
2025-07,020000002,Ethan,Harrison,Neurology,AZ,AZ01,West,A,1,Commercial,Commercial,150,11,5,22,6772.48,0.455,0.614
2025-07,020000003,Michael,Taylor,Internal Medicine,AZ,AZ01,West,B,1,Managed Medicaid,Government,100,9,2,18,7466.28,0.222,0.573
2025-07,020000004,Holly,Duarte,Psychiatry,AZ,AZ01,West,C,0,Commercial,Commercial,100,3,0,3,1281.1,0.0,0.784
2025-07,020000005,Catherine,Gonzales,Psychiatry,AZ,AZ01,West,A,1,Commercial,Commercial,150,13,5,13,3187.32,0.385,0.581
2025-07,020000006,Larry,Perkins,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,100,0,0,0,0.0,0.0,0.656
2025-07,020000007,Angela,Pierce,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,150,2,0,2,916.03,0.0,0.532
2025-07,020000008,Matthew,Garrison,Psychiatry,AZ,AZ01,West,A,1,Medicare,Government,150,10,2,10,4124.41,0.2,0.72
2025-07,020000009,Perry,Mcdowell,Neurology,AZ,AZ01,West,C,0,Medicare,Government,200,1,0,1,241.01,0.0,0.71
2025-07,020000010,Russell,Nunez,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,200,1,0,1,450.88,0.0,0.524
2025-07,020000011,Megan,Nguyen,Psychiatry,AZ,AZ01,West,B,1,Commercial,Commercial,200,11,2,22,6676.68,0.182,0.666
2025-07,020000012,David,Henson,Internal Medicine,AZ,AZ01,West,C,0,Commercial,Commercial,200,7,3,14,3259.67,0.429,0.753
2025-07,020000013,Lauren,Cox,Internal Medicine,AZ,AZ01,West,C,0,Medicare,Government,200,4,1,4,1842.21,0.25,0.528
2025-07,020000014,Heather,Johnson,Psychiatry,AZ,AZ01,West,C,0,Medicaid,Government,200,1,0,1,271.04,0.0,0.844
2025-07,020000015,Jose,King,Neurology,AZ,AZ01,West,B,1,Medicare,Government,200,19,7,19,6877.41,0.368,0.552
2025-07,020000016,Brenda,Walsh,Internal Medicine,AZ,AZ01,West,C,0,Medicaid,Government,100,7,2,7,2538.85,0.286,0.741
2025-07,020000017,Donna,Butler,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,100,2,0,2,871.91,0.0,0.821
2025-07,020000018,Jared,Robinson,Neurology,AZ,AZ01,West,B,1,Medicaid,Government,200,15,6,30,7147.23,0.4,0.752
2025-07,020000019,Matthew,Miller,Psychiatry,AZ,AZ01,West,B,1,Managed Medicaid,Government,200,11,4,22,5277.84,0.364,0.601
2025-07,020000020,Jared,Johnson,Internal Medicine,AZ,AZ01,West,B,1,Commercial,Commercial,200,7,2,14,5030.81,0.286,0.677
2025-07,020000021,Dana,Holmes,Neurology,AZ,AZ01,West,A,1,Commercial,Commercial,150,14,4,28,10975.45,0.286,0.553
2025-07,020000022,Michael,White,Neurology,AZ,AZ01,West,A,1,Medicaid,Government,100,8,2,8,3304.35,0.25,0.672
2025-07,020000023,Roger,Holland,Neurology,AZ,AZ01,West,C,0,Medicare,Government,200,5,2,5,1937.52,0.4,0.552
2025-07,020000024,Jordan,Shaw,Psychiatry,AZ,AZ01,West,A,1,Commercial,Commercial,100,11,5,22,5745.53,0.455,0.552
2025-07,020000025,Christy,Liu,Psychiatry,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,5,2,10,3548.96,0.4,0.78
2025-07,020000026,Peter,Miller,Psychiatry,AZ,AZ01,West,C,0,Medicare,Government,150,9,4,9,1993.77,0.444,0.831
2025-07,020000027,Adam,Moreno,Psychiatry,AZ,AZ01,West,B,1,Medicare,Government,150,10,3,10,3082.15,0.3,0.67
2025-07,020000028,Steven,Kane,Psychiatry,AZ,AZ01,West,B,1,Medicare,Government,100,7,2,14,4904.26,0.286,0.692
2025-07,020000029,Anthony,Smith,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,100,1,0,1,275.94,0.0,0.546
2025-07,030000000,Erik,Marsh,Neurology,AR,AR01,South,C,0,Medicaid,Government,100,0,0,0,0.0,0.0,0.631
2025-07,030000001,Lisa,Hawkins,Psychiatry,AR,AR01,South,C,0,Commercial,Commercial,100,0,0,0,0.0,0.0,0.759
2025-07,030000002,Melissa,Mclean,Internal Medicine,AR,AR01,South,C,0,Medicaid,Government,100,6,2,12,5448.85,0.333,0.51
2025-07,030000003,Theresa,Smith,Neurology,AR,AR01,South,A,1,Medicare,Government,100,11,4,22,5103.5,0.364,0.712
2025-07,030000004,Daniel,Allen,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,100,10,5,20,8365.42,0.5,0.648
2025-07,030000005,Dean,King,Neurology,AR,AR01,South,B,1,Medicare,Government,100,3,1,6,2557.51,0.333,0.664
2025-07,030000006,Jaime,Jones,Internal Medicine,AR,AR01,South,C,0,Managed Medicaid,Government,100,2,1,4,1843.32,0.5,0.722
2025-07,030000007,Dave,Jones,Internal Medicine,AR,AR01,South,C,0,Medicaid,Government,200,6,2,12,3031.05,0.333,0.804
2025-07,030000008,Cory,Ramsey,Internal Medicine,AR,AR01,South,A,1,Managed Medicaid,Government,150,15,3,15,3526.38,0.2,0.533
2025-07,030000009,Russell,Huff,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,200,8,2,8,2856.38,0.25,0.832
2025-07,030000010,Mark,Greene,Internal Medicine,AR,AR01,South,C,0,Medicaid,Government,100,4,1,4,1282.38,0.25,0.534
2025-07,030000011,Shannon,Snow,Internal Medicine,AR,AR01,South,B,1,Medicaid,Government,150,13,5,13,3941.55,0.385,0.553
2025-07,030000012,Christopher,White,Neurology,AR,AR01,South,C,0,Commercial,Commercial,100,4,1,8,3026.48,0.25,0.646
2025-07,030000013,Jessica,Larson,Psychiatry,AR,AR01,South,B,1,Medicare,Government,150,13,3,13,4122.07,0.231,0.515
2025-07,030000014,Lisa,Stewart,Internal Medicine,AR,AR01,South,C,0,Medicare,Government,200,0,0,0,0.0,0.0,0.821
2025-07,030000015,Aaron,DDS,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,150,3,1,6,1648.67,0.333,0.508
2025-07,030000016,Sean,Clark,Neurology,AR,AR01,South,B,1,Managed Medicaid,Government,150,15,5,15,4807.49,0.333,0.556
2025-07,030000017,Erica,Martinez,Neurology,AR,AR01,South,C,0,Medicare,Government,150,6,1,6,1683.37,0.167,0.738
2025-07,030000018,John,Chapman,Internal Medicine,AR,AR01,South,C,0,Commercial,Commercial,100,5,2,5,1177.49,0.4,0.668
2025-07,030000019,Nicholas,Miller,Internal Medicine,AR,AR01,South,A,1,Commercial,Commercial,100,13,5,13,5649.76,0.385,0.611
2025-07,030000020,Angela,Johns,Psychiatry,AR,AR01,South,A,1,Medicare,Government,100,9,4,18,4773.97,0.444,0.609
2025-07,030000021,Wayne,Rivera,Psychiatry,AR,AR01,South,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.829
2025-07,030000022,Ryan,Miranda,Neurology,AR,AR01,South,A,1,Medicaid,Government,200,7,1,14,6184.55,0.143,0.592
2025-07,030000023,Christian,Miller,Internal Medicine,AR,AR01,South,A,1,Medicare,Government,100,6,1,12,5258.38,0.167,0.577
2025-07,030000024,Alison,Medina,Neurology,AR,AR01,South,B,1,Commercial,Commercial,200,12,3,12,5262.77,0.25,0.789
2025-07,030000025,Carla,Mcclure,Neurology,AR,AR01,South,B,1,Managed Medicaid,Government,200,9,3,18,7006.54,0.333,0.719
2025-07,030000026,Patrick,Ward,Neurology,AR,AR01,South,A,1,Medicaid,Government,100,15,5,15,4361.69,0.333,0.506
2025-07,030000027,Daniel,Wallace,Psychiatry,AR,AR01,South,C,0,Medicare,Government,200,7,2,7,2451.61,0.286,0.626
2025-07,030000028,Stephen,Chavez,Neurology,AR,AR01,South,B,1,Medicaid,Government,150,13,3,13,5748.65,0.231,0.65
2025-07,030000029,Miranda,Campbell,Neurology,AR,AR01,South,A,1,Medicare,Government,200,12,4,12,4929.2,0.333,0.709
2025-07,040000000,Matthew,Brown,Neurology,CA,CA01,West,B,1,Commercial,Commercial,200,8,3,16,6738.28,0.375,0.655
2025-07,040000001,Kimberly,Rowland,Psychiatry,CA,CA01,West,A,1,Medicaid,Government,100,9,3,9,3885.54,0.333,0.792
2025-07,040000002,Jessica,Lopez,Psychiatry,CA,CA01,West,C,0,Managed Medicaid,Government,200,1,0,2,614.86,0.0,0.772
2025-07,040000003,Zachary,Gibson,Internal Medicine,CA,CA01,West,C,0,Commercial,Commercial,100,0,0,0,0.0,0.0,0.686
2025-07,040000004,William,Sanchez,Internal Medicine,CA,CA01,West,A,1,Medicare,Government,150,10,4,10,3369.77,0.4,0.629
2025-07,040000005,Andrew,Chase,Psychiatry,CA,CA01,West,A,1,Medicare,Government,150,13,4,26,6233.87,0.308,0.566
2025-07,040000006,Micheal,Jackson,Internal Medicine,CA,CA01,West,C,0,Commercial,Commercial,150,3,1,6,1496.75,0.333,0.559
2025-07,040000007,Mr.,Parker,Psychiatry,CA,CA01,West,C,0,Medicare,Government,100,1,0,2,746.6,0.0,0.677
2025-07,040000008,Adrienne,Mcmahon,Psychiatry,CA,CA01,West,B,1,Commercial,Commercial,100,10,3,20,8672.66,0.3,0.776
2025-07,040000009,Jason,Davis,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,200,4,1,4,984.0,0.25,0.511
2025-07,040000010,Kayla,Campbell,Neurology,CA,CA01,West,C,0,Medicaid,Government,100,2,0,4,1717.35,0.0,0.608
2025-07,040000011,Doris,Bell,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,100,3,1,3,734.36,0.333,0.626
2025-07,040000012,Samuel,Goodwin,Neurology,CA,CA01,West,A,1,Managed Medicaid,Government,150,18,5,18,4436.1,0.278,0.844
2025-07,040000013,Robert,Harvey,Psychiatry,CA,CA01,West,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.555
2025-07,040000014,Jesse,Moore,Psychiatry,CA,CA01,West,C,0,Commercial,Commercial,100,0,0,0,0.0,0.0,0.569
2025-07,040000015,Thomas,Morales,Neurology,CA,CA01,West,B,1,Commercial,Commercial,200,11,4,11,3402.86,0.364,0.724
2025-07,040000016,Kristin,Cooper,Psychiatry,CA,CA01,West,A,1,Managed Medicaid,Government,200,11,5,22,4913.11,0.455,0.735
2025-07,040000017,Michelle,Smith,Neurology,CA,CA01,West,B,1,Medicare,Government,200,10,5,20,9510.0,0.5,0.681
2025-07,040000018,John,Anderson,Internal Medicine,CA,CA01,West,A,1,Medicaid,Government,150,7,2,7,2683.46,0.286,0.828
2025-07,040000019,Alan,Watkins,Psychiatry,CA,CA01,West,C,0,Medicaid,Government,150,8,3,16,4273.99,0.375,0.723
2025-07,040000020,Natalie,Moore,Neurology,CA,CA01,West,A,1,Medicare,Government,100,10,5,20,8154.13,0.5,0.829
2025-07,040000021,Stacy,Wilkerson,Neurology,CA,CA01,West,B,1,Medicare,Government,150,11,3,22,8557.81,0.273,0.825
2025-07,040000022,Troy,Hendrix,Internal Medicine,CA,CA01,West,C,0,Managed Medicaid,Government,200,6,2,6,2283.55,0.333,0.8
2025-07,040000023,Paul,Fisher,Psychiatry,CA,CA01,West,A,1,Medicare,Government,150,10,5,10,4373.03,0.5,0.78
2025-07,040000024,Michael,Campbell,Neurology,CA,CA01,West,C,0,Managed Medicaid,Government,100,2,0,4,1725.42,0.0,0.804
2025-07,040000025,Caitlin,Walker,Psychiatry,CA,CA01,West,C,0,Medicaid,Government,100,8,4,16,4431.53,0.5,0.718
2025-07,040000026,Ashley,Jones,Neurology,CA,CA01,West,A,1,Medicare,Government,200,5,1,5,1997.83,0.2,0.681
2025-07,040000027,Justin,Sullivan,Internal Medicine,CA,CA01,West,B,1,Medicaid,Government,100,11,4,22,10025.33,0.364,0.572
2025-07,040000028,Brandi,Baldwin,Internal Medicine,CA,CA01,West,C,0,Commercial,Commercial,100,4,1,4,1116.39,0.25,0.507
2025-07,040000029,Melvin,Kaiser,Neurology,CA,CA01,West,A,1,Commercial,Commercial,100,9,3,9,2144.34,0.333,0.725
2025-07,050000000,Daniel,Horton,Psychiatry,CO,CO01,West,B,1,Medicare,Government,150,10,5,20,7195.45,0.5,0.653
2025-07,050000001,Stephen,Smith,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,150,14,4,28,11543.44,0.286,0.831
2025-07,050000002,Paul,Weber,Psychiatry,CO,CO01,West,A,1,Medicare,Government,100,8,4,16,7374.52,0.5,0.826
2025-07,050000003,Felicia,Flores,Neurology,CO,CO01,West,B,1,Medicare,Government,150,13,5,13,5539.58,0.385,0.552
2025-07,050000004,Janice,Bray,Psychiatry,CO,CO01,West,C,0,Medicaid,Government,200,3,1,3,1380.9,0.333,0.528
2025-07,050000005,Katelyn,Cook,Internal Medicine,CO,CO01,West,C,0,Commercial,Commercial,200,5,1,10,3978.74,0.2,0.687
2025-07,050000006,Johnathan,Orr,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,100,12,4,24,6041.53,0.333,0.633
2025-07,050000007,Rachel,Mendez,Internal Medicine,CO,CO01,West,B,1,Medicare,Government,100,4,1,8,2664.37,0.25,0.682
2025-07,050000008,Cynthia,Jones,Internal Medicine,CO,CO01,West,A,1,Managed Medicaid,Government,100,8,4,8,2195.3,0.5,0.803
2025-07,050000009,Whitney,Garcia,Psychiatry,CO,CO01,West,C,0,Medicaid,Government,100,1,0,1,345.18,0.0,0.609
2025-07,050000010,Alicia,Powell,Internal Medicine,CO,CO01,West,A,1,Medicaid,Government,150,7,2,14,3183.42,0.286,0.633
2025-07,050000011,Carl,Roberts,Internal Medicine,CO,CO01,West,C,0,Medicare,Government,200,1,0,1,288.2,0.0,0.696
2025-07,050000012,Lisa,Green,Psychiatry,CO,CO01,West,A,1,Medicaid,Government,200,11,3,11,2765.16,0.273,0.678
2025-07,050000013,Mark,Hood,Neurology,CO,CO01,West,B,1,Medicare,Government,200,13,6,13,5624.02,0.462,0.761
2025-07,050000014,Tina,Welch,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,200,7,2,7,2402.21,0.286,0.671
2025-07,050000015,Amanda,MD,Internal Medicine,CO,CO01,West,C,0,Commercial,Commercial,200,3,1,6,2344.42,0.333,0.674
2025-07,050000016,Amanda,Chavez,Psychiatry,CO,CO01,West,C,0,Commercial,Commercial,200,4,1,4,1739.85,0.25,0.55
2025-07,050000017,Renee,Liu,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,100,14,3,28,13218.59,0.214,0.533
2025-07,050000018,Jaime,Reynolds,Psychiatry,CO,CO01,West,B,1,Medicare,Government,150,15,5,15,6405.75,0.333,0.587
2025-07,050000019,Marcus,Mejia,Psychiatry,CO,CO01,West,A,1,Medicare,Government,150,10,3,20,8325.63,0.3,0.763
2025-07,050000020,Edward,Hayden,Internal Medicine,CO,CO01,West,A,1,Medicare,Government,200,7,2,7,3180.5,0.286,0.54
2025-07,050000021,Destiny,Miller,Neurology,CO,CO01,West,B,1,Managed Medicaid,Government,150,11,3,11,5264.42,0.273,0.52
2025-07,050000022,Matthew,Smith,Internal Medicine,CO,CO01,West,B,1,Medicaid,Government,100,8,4,8,3047.58,0.5,0.65
2025-07,050000023,Christine,Turner,Internal Medicine,CO,CO01,West,A,1,Medicare,Government,200,11,6,11,4247.12,0.545,0.537
2025-07,050000024,Christopher,Perez,Psychiatry,CO,CO01,West,C,0,Medicaid,Government,150,1,0,2,604.89,0.0,0.658
2025-07,050000025,Steven,Johnson,Internal Medicine,CO,CO01,West,B,1,Medicare,Government,200,4,2,4,1915.58,0.5,0.506
2025-07,050000026,Natalie,Robinson,Internal Medicine,CO,CO01,West,A,1,Medicaid,Government,150,12,5,12,3936.29,0.417,0.796
2025-07,050000027,Timothy,Harris,Psychiatry,CO,CO01,West,B,1,Medicaid,Government,150,8,2,8,2135.99,0.25,0.602
2025-07,050000028,Austin,Mosley,Psychiatry,CO,CO01,West,A,1,Managed Medicaid,Government,100,15,4,15,5670.26,0.267,0.615
2025-07,050000029,Joyce,Frank,Psychiatry,CO,CO01,West,A,1,Medicare,Government,100,10,5,20,5528.17,0.5,0.584
2025-07,060000000,Joseph,Hall,Psychiatry,CT,CT01,Northeast,A,1,Managed Medicaid,Government,150,6,2,12,5580.75,0.333,0.674
2025-07,060000001,Robert,Webster,Internal Medicine,CT,CT01,Northeast,B,1,Medicare,Government,200,13,6,13,4197.84,0.462,0.672
2025-07,060000002,Cassandra,Brown,Internal Medicine,CT,CT01,Northeast,A,1,Commercial,Commercial,150,10,4,10,3552.78,0.4,0.604
2025-07,060000003,Catherine,Johnson,Psychiatry,CT,CT01,Northeast,C,0,Managed Medicaid,Government,150,5,2,5,1902.97,0.4,0.768
2025-07,060000004,Taylor,Brown,Neurology,CT,CT01,Northeast,C,0,Medicaid,Government,150,6,1,12,3512.45,0.167,0.782
2025-07,060000005,Ryan,Clark,Neurology,CT,CT01,Northeast,A,1,Medicare,Government,100,10,3,20,8912.81,0.3,0.557
2025-07,060000006,Jacob,Herrera,Psychiatry,CT,CT01,Northeast,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.646
2025-07,060000007,Robert,Hayes,Internal Medicine,CT,CT01,Northeast,B,1,Commercial,Commercial,200,11,4,11,5079.23,0.364,0.757
2025-07,060000008,Danielle,Taylor,Psychiatry,CT,CT01,Northeast,A,1,Medicaid,Government,150,14,5,14,5203.0,0.357,0.644
2025-07,060000009,Kristi,Young,Internal Medicine,CT,CT01,Northeast,A,1,Medicaid,Government,100,10,4,10,4025.01,0.4,0.725
2025-07,060000010,Derek,Villanueva,Neurology,CT,CT01,Northeast,B,1,Medicare,Government,200,12,4,24,10342.75,0.333,0.604
2025-07,060000011,Christopher,Stein,Internal Medicine,CT,CT01,Northeast,B,1,Medicaid,Government,100,8,2,16,4941.19,0.25,0.812
2025-07,060000012,James,Gray,Internal Medicine,CT,CT01,Northeast,C,0,Managed Medicaid,Government,200,0,0,0,0.0,0.0,0.744
2025-07,060000013,Russell,Evans,Psychiatry,CT,CT01,Northeast,B,1,Managed Medicaid,Government,100,10,2,20,5672.38,0.2,0.643
2025-07,060000014,Mr.,Young,Psychiatry,CT,CT01,Northeast,B,1,Medicaid,Government,100,10,4,10,4767.43,0.4,0.706
2025-07,060000015,Tim,Murphy,Psychiatry,CT,CT01,Northeast,A,1,Medicaid,Government,200,14,4,14,4804.96,0.286,0.672
2025-07,060000016,Jason,Welch,Psychiatry,CT,CT01,Northeast,C,0,Medicare,Government,150,3,1,3,1145.25,0.333,0.526
2025-07,060000017,Alicia,Cameron,Neurology,CT,CT01,Northeast,B,1,Commercial,Commercial,200,13,5,26,6679.73,0.385,0.725
2025-07,060000018,Vickie,Braun,Neurology,CT,CT01,Northeast,C,0,Managed Medicaid,Government,150,2,0,2,610.75,0.0,0.735
2025-07,060000019,Anthony,Thomas,Psychiatry,CT,CT01,Northeast,B,1,Managed Medicaid,Government,100,6,2,12,3576.3,0.333,0.815
2025-07,060000020,Nicolas,Mills,Neurology,CT,CT01,Northeast,B,1,Commercial,Commercial,100,12,3,24,8077.7,0.25,0.737
